user ID,used buses,used transfer points,waiting time,ride time
0,[28],"[1, 2]",2.0,3.462
1,"[29, 18, 14]","[7, 3, 4, 17]",10.9,15.485
2,"[28, 19]","[5, 3, 12]",20.2,26.949
3,"[14, 29]","[16, 0, 13]",14.4,33.732
4,"[18, 24]","[6, 4, 20]",24.9,19.83
5,"[14, 18]","[19, 4, 6]",21.3,15.152
6,"[14, 28]","[15, 4, 3]",4.0,9.844
7,[14],"[16, 19]",2.0,12.481
8,"[19, 28]","[11, 3, 1]",19.5,18.993
9,"[18, 29]","[2, 3, 12]",4.0,20.135
10,"[19, 28]","[13, 3, 2]",14.6,20.135
11,[19],"[10, 8]",6.0,5.958
12,"[18, 24]","[3, 4, 17]",20.5,8.357
13,[14],"[20, 14]",4.0,21.809
14,-,-,-,-
15,[14],"[17, 14]",4.0,12.789
16,"[28, 14]","[6, 4, 16]",13.2,9.643
17,"[29, 28]","[11, 3, 2]",4.0,14.538
18,[18],"[6, 3]",2.0,5.709
19,[14],"[0, 15]",11.5,9.0
20,"[19, 28, 14]","[9, 3, 4, 14]",10.6,18.97
21,"[14, 28]","[14, 4, 3]",12.3,13.306
22,[29],"[12, 11]",2.0,5.709
23,"[29, 18, 24]","[13, 3, 4, 14]",16.9,32.861
24,"[19, 18, 24]","[11, 3, 4, 16]",22.2,18.267
25,"[28, 24]","[6, 4, 19]",6.3,15.638
26,"[28, 24]","[1, 4, 16]",23.0,14.113
27,[14],"[14, 4]",2.0,7.894
28,"[19, 18]","[13, 3, 6]",11.4,22.401
29,"[19, 18, 14]","[13, 3, 4, 14]",29.0,28.028
30,"[19, 28]","[10, 3, 2]",15.5,13.573
31,"[24, 28, 19]","[16, 4, 3, 10]",26.3,17.301
32,[24],"[15, 14]",2.0,3.462
33,[29],"[3, 9]",2.0,7.615
34,"[24, 18]","[20, 4, 6]",24.6,20.047
35,"[19, 18]","[8, 3, 5]",4.7,10.069
36,[28],"[1, 0]",2.0,6.231
37,"[24, 28]","[15, 4, 3]",16.4,9.844
38,[14],"[18, 16]",2.0,12.538
39,"[29, 18, 14]","[10, 3, 4, 18]",28.0,22.252
40,[14],"[20, 19]",2.0,4.895
41,[18],"[4, 3]",2.0,3.462
42,"[29, 18]","[7, 3, 5]",22.6,13.043
43,"[28, 24]","[6, 4, 20]",24.6,20.047
44,"[24, 18, 29]","[17, 4, 3, 8]",22.0,12.511
45,"[24, 28, 19]","[19, 4, 3, 12]",6.0,29.371
46,"[29, 18]","[9, 3, 1]",4.0,14.538
47,[19],"[12, 9]",16.8,10.163
48,[24],"[20, 18]",2.0,5.04
49,[14],"[20, 0]",9.5,27.185
50,"[24, 28]","[20, 4, 0]",11.2,30.531
51,[29],"[0, 10]",2.0,16.859
52,[29],"[7, 13]",2.0,23.354
53,[28],"[6, 2]",8.0,13.324
54,[18],"[3, 4]",2.0,3.462
55,"[29, 18, 14]","[12, 3, 4, 18]",24.0,29.247
56,"[19, 18, 14]","[13, 3, 4, 16]",16.1,23.911
57,"[24, 18]","[19, 4, 3]",22.5,12.698
58,"[18, 24]","[3, 4, 20]",12.5,17.377
59,[18],"[2, 6]",14.9,9.17
60,"[18, 14]","[1, 4, 14]",8.5,18.278
61,[29],"[12, 0]",2.0,23.508
62,"[19, 28]","[9, 3, 2]",4.0,11.077
63,[19],"[9, 11]",4.0,4.454
64,"[14, 18]","[18, 4, 3]",4.0,12.462
65,"[14, 18, 19]","[15, 4, 3, 11]",14.4,20.921
66,[24],"[16, 20]",13.6,17.643
67,[14],"[15, 16]",2.0,2.769
68,[14],"[15, 19]",2.0,15.246
69,[24],"[18, 4]",2.0,9.0
70,"[18, 14]","[5, 4, 19]",6.0,16.786
71,"[14, 28]","[14, 4, 3]",6.0,13.306
72,"[18, 19]","[4, 3, 12]",24.9,20.135
73,[29],"[8, 10]",2.0,5.709
74,"[14, 18, 29]","[15, 4, 3, 10]",17.2,19.707
75,"[19, 28]","[9, 3, 0]",15.5,20.769
76,[28],"[1, 5]",2.0,10.568
77,"[18, 24]","[3, 4, 19]",4.0,12.698
78,"[19, 28, 14]","[8, 3, 4, 15]",22.9,13.998
79,[24],"[17, 15]",18.6,11.393
