number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:00:53,[],[]
2,17,08:20:00,08:22:00,"['27', '4', '31']",[]
3,6,08:24:52,08:27:57,[],"['27', '4', '31']"
4,5,08:30:31,08:32:31,"['25', '13']",[]
5,6,08:35:05,08:37:05,[],"['25', '13']"
6,3,08:44:48,08:46:48,"['9', '18']",[]
7,6,08:54:31,08:56:31,['21'],"['9', '18']"
8,18,08:59:23,09:01:23,[],['21']
9,6,09:04:15,09:06:15,['37'],[]
10,5,09:08:49,09:17:56,[],['37']
11,6,09:20:30,09:58:22,"['2', '19']",[]
12,17,10:01:14,10:03:14,[],['2']
13,18,10:05:48,10:12:07,[],['19']
14,6,10:14:59,10:18:10,['33'],[]
15,20,10:23:55,10:25:55,['5'],['33']
16,4,10:34:09,10:36:09,[],['5']
17,3,10:40:00,10:42:00,['17'],[]
18,2,10:47:27,10:51:26,['7'],[]
19,1,10:52:43,10:54:43,[],['17']
20,0,10:59:21,11:11:04,[],['7']
21,0,11:11:04,19:00:00,[],[]
