number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,07:56:34,[],[]
2,22,08:02:59,08:05:00,['14'],[]
3,0,08:11:25,09:28:21,['19'],['14']
4,21,09:32:59,09:35:00,['12'],[]
5,26,09:46:34,09:48:34,[],['19']
6,28,09:53:12,10:00:27,"['1', '10', '13']",['12']
7,27,10:04:05,10:06:06,[],['10']
8,25,10:09:57,10:11:57,[],['1']
9,24,10:14:31,10:16:31,[],['13']
10,23,10:19:05,10:21:06,['0'],[]
11,0,10:28:35,10:30:35,[],['0']
12,23,10:38:04,10:50:00,['5'],[]
13,21,10:53:51,11:00:00,['3'],[]
14,0,11:04:38,11:06:38,[],"['5', '3']"
15,32,11:06:37,19:00:00,[],[]
