number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:11:25,[],[]
2,0,08:11:25,08:13:25,['14'],[]
3,18,08:33:32,08:35:33,[],['14']
4,17,08:38:07,08:40:07,['17'],[]
5,6,08:42:59,08:44:59,"['16', '7', '8']",[]
6,2,08:57:10,08:59:11,[],['8']
7,1,09:00:28,09:02:28,[],"['16', '7', '17']"
8,4,09:12:15,09:14:16,['15'],[]
9,6,09:18:07,09:20:07,[],['15']
10,3,09:27:49,09:30:00,['11'],[]
11,4,09:33:51,09:35:51,['13'],[]
12,6,09:39:42,09:41:42,[],"['11', '13']"
13,1,09:55:07,10:16:43,['2'],[]
14,0,10:21:21,11:17:45,['5'],['2']
15,1,11:22:23,11:24:23,[],['5']
16,32,11:29:01,19:00:00,[],[]
