number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,07:44:29,[],[]
2,12,08:07:59,08:10:00,['64'],[]
3,10,08:16:55,08:20:00,['63'],['64']
4,9,08:22:29,08:25:47,"['29', '85']",[]
5,3,08:33:23,08:35:24,[],"['63', '29']"
6,7,08:42:31,08:44:32,[],['85']
7,0,08:47:59,08:50:00,['59'],[]
8,7,08:53:27,09:00:00,['81'],[]
9,3,09:07:07,09:09:07,['45'],[]
10,9,09:16:43,09:23:08,[],"['59', '45']"
11,10,09:25:37,09:27:37,[],['81']
12,9,09:30:06,09:39:32,"['80', '74']",[]
13,8,09:42:59,09:45:00,['26'],[]
14,3,09:49:09,10:09:16,['44'],"['80', '26', '74']"
15,8,10:13:25,10:25:31,[],['44']
16,0,10:37:59,10:40:00,['25'],[]
17,3,10:49:18,10:51:18,['57'],['25']
18,8,10:55:27,10:57:28,[],['57']
19,9,11:00:55,11:05:00,['49'],[]
20,3,11:12:36,11:14:36,[],['49']
21,0,11:23:54,11:48:13,"['0', '62', '10']",[]
22,7,11:51:40,11:53:41,[],['0']
23,8,12:04:37,12:06:38,[],['62']
24,11,12:13:33,12:15:33,['40'],[]
25,12,12:21:15,12:23:16,[],"['10', '40']"
26,13,12:26:02,12:28:02,['19'],[]
27,12,12:30:48,12:32:48,[],['19']
28,13,12:35:34,12:40:00,['51'],[]
29,12,12:42:46,12:47:12,['16'],[]
30,10,12:54:07,12:56:07,[],['51']
31,3,13:05:54,13:07:54,['70'],['16']
32,0,13:17:12,13:24:32,['55'],['70']
33,7,13:27:59,13:30:00,['11'],[]
34,3,13:37:07,13:39:14,"['83', '41']",['11']
35,9,13:46:50,13:55:36,[],"['83', '41']"
36,11,13:59:03,14:01:04,[],['55']
37,8,14:07:59,14:10:00,['46'],[]
38,3,14:14:09,14:16:09,[],['46']
39,14,14:25:27,19:00:00,[],[]
