user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,-,-,-,-,20.92,2
1,"[9, 18]","[13, 3, 5]",4.0,22.58,26.58,2
2,"[8, 19]","[1, 0, 9]",4.0,21.72,18.53,2
3,-,-,-,-,35.8,4
4,"[4, 18]","[16, 4, 3]",5.9,7.18,11.2,2
5,-,-,-,-,26.08,3
6,"[92, 64]","[0, 24, 25]",26.0,25.03,29.02,2
7,"[18, 4]","[1, 4, 16]",6.0,14.12,18.12,2
8,"[9, 64]","[3, 13, 26]",26.0,23.05,27.05,2
9,-,-,-,-,25.55,3
10,-,-,-,-,37.42,4
11,-,-,-,-,33.97,3
12,[8],"[2, 5]",2.0,7.83,9.83,1
13,-,-,-,-,37.42,4
14,-,-,-,-,22.85,3
15,"[14, 92]","[17, 0, 21]",21.9,24.23,28.23,2
16,"[9, 18]","[10, 3, 6]",16.3,15.57,19.5,2
17,"[14, 92]","[20, 0, 24]",25.9,45.93,46.87,2
18,"[192, 19]","[21, 0, 7]",5.5,12.02,16.03,2
19,-,-,-,-,34.77,3
20,-,-,-,-,43.52,4
21,[4],"[15, 19]",17.3,15.73,17.25,1
22,-,-,-,-,23.38,2
23,[4],"[4, 20]",2.0,13.92,15.92,1
24,[164],"[25, 13]",2.0,6.57,8.57,1
25,[14],"[20, 15]",2.0,20.08,22.08,1
26,-,-,-,-,26.93,3
27,[192],"[22, 21]",2.0,3.53,5.53,1
28,"[14, 19]","[14, 0, 8]",20.5,19.95,21.52,3
29,[4],"[17, 16]",17.9,8.62,10.57,1
30,"[8, 92]","[4, 0, 24]",14.9,32.98,32.7,3
31,"[164, 19, 18]","[25, 13, 3, 5]",29.0,29.15,35.15,3
32,-,-,-,-,38.05,3
33,-,-,-,-,24.82,2
34,"[164, 9]","[12, 13, 8]",21.8,15.93,19.3,2
35,"[8, 4]","[5, 4, 14]",6.0,13.87,17.62,2
36,[164],"[12, 13]",2.0,2.77,4.77,1
37,-,-,-,-,25.6,3
38,-,-,-,-,34.95,3
39,-,-,-,-,32.0,2
40,"[19, 92, 164]","[3, 0, 24, 26]",15.2,33.8,27.05,2
41,"[18, 9]","[6, 3, 10]",12.1,19.17,19.5,2
42,"[4, 18]","[17, 4, 3]",21.0,8.35,12.37,2
43,-,-,-,-,16.47,2
44,[18],"[2, 4]",2.0,6.92,8.92,1
45,[18],"[1, 5]",6.0,16.1,12.57,1
46,-,-,-,-,19.15,2
47,"[14, 19]","[14, 0, 11]",22.5,26.87,28.17,2
48,"[64, 92, 14]","[26, 24, 0, 18]",14.9,42.77,43.52,4
49,"[19, 164]","[11, 13, 12]",4.0,8.48,12.48,2
50,"[4, 18, 9]","[16, 4, 3, 10]",27.0,16.98,22.98,3
51,-,-,-,-,35.13,3
52,"[4, 18, 9, 164]","[16, 4, 3, 13, 26]",31.4,30.82,38.25,4
53,[192],"[23, 22]",2.0,3.53,5.53,1
54,[14],"[0, 19]",2.0,17.35,19.35,1
55,-,-,-,-,17.05,2
56,[14],"[20, 14]",4.0,23.53,22.37,1
57,[18],"[1, 3]",2.0,6.92,8.92,1
58,"[18, 9]","[4, 3, 10]",10.1,13.25,17.25,2
59,-,-,-,-,30.52,3
