number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:33:25,[],[]
2,6,08:33:24,08:35:25,['19'],[]
3,15,08:40:03,08:42:03,[],['19']
4,6,08:46:41,09:15:36,"['35', '17']",[]
5,16,09:17:25,09:20:00,['1'],[]
6,14,09:25:18,09:28:38,['33'],[]
7,13,09:31:12,09:33:12,[],['17']
8,12,09:35:46,09:37:46,[],['35']
9,11,09:41:37,09:43:38,[],"['1', '33']"
10,10,09:47:29,09:49:29,['2'],[]
11,6,09:59:50,10:01:51,"['23', '21']",['2']
12,15,10:06:29,10:08:29,"['13', '37']",[]
13,12,10:14:13,10:16:14,[],"['13', '23']"
14,11,10:20:05,10:22:06,[],['21']
15,9,10:26:09,10:28:10,[],['37']
16,16,10:37:57,10:39:57,['14'],[]
17,11,10:50:51,10:52:52,['16'],[]
18,9,10:56:55,10:58:56,[],['16']
19,7,11:02:59,11:05:00,['8'],['14']
20,6,11:16:38,11:18:38,[],['8']
21,22,11:18:37,19:00:00,[],[]
