number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:48:53,[],[]
2,17,08:07:59,08:10:00,['6'],[]
3,6,08:12:52,08:16:20,[],['6']
4,5,08:18:54,08:30:00,['4'],[]
5,2,08:39:47,08:41:47,[],['4']
6,17,08:56:09,09:05:00,['35'],[]
7,6,09:07:52,09:09:52,['31'],['35']
8,4,09:13:43,09:20:00,['12'],[]
9,3,09:23:51,09:25:51,[],['12']
10,2,09:31:18,09:33:18,[],['31']
11,0,09:38:45,09:40:46,['23'],[]
12,6,09:58:00,10:05:45,"['18', '30']",['23']
13,3,10:13:27,10:15:28,[],['30']
14,1,10:21:53,10:25:00,['15'],['18']
15,5,10:35:59,10:42:45,['32'],[]
16,6,10:45:19,10:47:44,[],"['15', '32']"
17,18,10:50:36,10:52:36,['7'],[]
18,19,10:54:25,10:56:25,['22'],['7']
19,6,10:59:17,11:21:37,"['8', '29']",['22']
20,3,11:29:19,11:31:20,[],"['29', '8']"
21,21,11:42:14,19:00:00,[],[]
