number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:14:20,[],[]
2,6,08:14:19,08:16:20,['6'],[]
3,11,08:29:03,08:31:04,[],['6']
4,14,08:37:59,08:40:00,['10'],[]
5,13,08:42:34,09:05:00,['26'],['10']
6,10,09:12:29,09:14:29,[],['26']
7,8,09:17:03,09:19:04,['27'],[]
8,9,09:20:21,09:23:56,['3'],[]
9,11,09:27:59,09:30:00,['30'],[]
10,13,09:36:25,09:38:25,[],['27']
11,14,09:40:59,09:43:00,['18'],[]
12,6,09:49:55,09:58:13,"['11', '38']","['30', '3', '18']"
13,14,10:05:08,10:07:09,[],['11']
14,13,10:09:43,10:11:43,[],['38']
15,12,10:14:17,10:48:56,"['29', '24']",[]
16,6,10:59:17,11:01:18,"['22', '32']","['29', '24']"
17,16,11:03:07,11:05:07,['36'],['32']
18,15,11:07:59,11:10:00,['20'],[]
19,14,11:12:34,11:14:34,[],['22']
20,12,11:18:12,11:20:12,[],['20']
21,7,11:30:14,11:33:52,[],['36']
22,22,11:45:30,19:00:00,[],[]
