number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:39:51,[],[]
2,19,09:02:58,09:04:59,['16'],[]
3,4,09:17:17,09:19:18,[],['16']
4,20,09:37:51,09:55:00,['46'],[]
5,19,10:01:31,10:05:00,['13'],[]
6,17,10:11:39,10:13:39,[],['46']
7,4,10:20:10,10:22:11,[],['13']
8,19,10:34:29,10:45:00,['28'],[]
9,4,10:57:18,11:01:00,"['5', '44']",[]
10,15,11:09:30,11:18:42,[],"['5', '44']"
11,14,11:23:18,11:28:07,[],['28']
12,0,11:35:30,11:54:38,"['21', '2']",[]
13,19,12:17:45,12:22:07,[],['2']
14,20,12:28:38,12:30:38,[],['21']
15,28,12:59:58,19:00:00,[],[]
