number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:54:14,[],[]
2,9,08:05:00,08:07:00,['10'],[]
3,11,08:10:48,08:12:48,['41'],[]
4,13,08:24:29,08:30:41,[],['10']
5,0,08:41:50,08:52:30,"['56', '36']",['41']
6,14,09:00:26,09:02:26,[],['36']
7,12,09:09:09,09:11:09,['23'],['56']
8,0,09:25:00,09:27:00,"['1', '35', '46']",['23']
9,13,09:38:09,09:40:09,[],['46']
10,11,09:51:50,09:53:50,[],['35']
11,10,09:59:22,10:02:00,['32'],['1']
12,4,10:07:55,10:17:00,['37'],['32']
13,11,10:27:48,10:32:00,['19'],[]
14,14,10:43:05,10:45:05,['3'],['37']
15,0,10:53:01,10:55:01,[],"['19', '3']"
16,13,11:06:10,11:17:00,['30'],[]
17,8,11:38:56,19:00:00,[],['30']
