number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:53:00,[],[]
2,0,08:53:00,08:55:00,['39'],[]
3,2,09:06:25,09:40:00,['17'],['39']
4,1,09:45:32,09:47:32,[],['17']
5,2,09:53:04,10:05:00,['45'],[]
6,0,10:16:25,10:18:25,[],['45']
7,4,10:44:24,11:21:07,"['7', '30', '11']",[]
8,1,11:41:25,11:43:26,[],"['7', '30']"
9,0,11:49:37,12:05:00,['67'],['11']
10,1,12:11:11,12:15:00,['27'],['67']
11,0,12:21:11,12:23:11,[],['27']
12,1,12:29:22,13:25:00,['47'],[]
13,4,13:45:18,13:47:18,"['24', '9']",['47']
14,2,14:02:04,14:17:07,[],"['24', '9']"
15,15,14:28:32,19:00:00,[],[]
