number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:04:39,[],[]
2,2,08:16:04,08:18:04,"['34', '32']",[]
3,0,08:29:29,08:49:42,"['51', '29']","['34', '32']"
4,2,09:01:07,09:03:07,[],['51']
5,3,09:08:39,09:10:39,['44'],[]
6,4,09:19:52,09:39:05,['3'],"['44', '29']"
7,2,09:53:51,10:02:27,[],['3']
8,1,10:07:59,10:10:00,['65'],[]
9,0,10:16:11,10:18:11,[],['65']
10,1,10:24:22,10:35:00,['69'],[]
11,4,10:55:18,10:57:41,[],['69']
12,1,11:17:59,11:25:00,"['46', '24']",[]
13,4,11:45:18,12:34:07,['62'],"['24', '46']"
14,2,12:48:53,12:50:54,[],['62']
15,0,13:02:19,13:04:19,['52'],[]
16,2,13:15:44,13:17:44,[],['52']
17,0,13:29:09,13:31:09,['40'],[]
18,3,13:47:59,13:50:00,['59'],[]
19,4,13:59:13,14:11:53,"['72', '0']","['59', '40']"
20,1,14:32:11,14:34:12,[],['72']
21,0,14:40:23,14:47:00,[],['0']
22,15,14:47:00,19:00:00,[],[]
