number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:09:05,[],[]
2,3,08:20:00,08:22:00,['52'],[]
3,20,08:33:30,08:35:30,[],['52']
4,19,08:38:22,08:40:22,['2'],[]
5,6,08:43:14,08:45:14,['62'],['2']
6,0,09:02:29,09:04:29,[],['62']
7,2,09:09:56,09:27:00,['46'],[]
8,6,09:39:12,09:41:12,[],['46']
9,4,09:45:03,09:58:50,['7'],[]
10,6,10:02:41,10:04:41,"['43', '29']",['7']
11,1,10:18:06,11:57:00,['30'],"['43', '29']"
12,6,12:10:25,12:16:33,"['3', '47']",['30']
13,17,12:19:25,12:21:25,[],['47']
14,20,12:27:51,12:42:07,[],['3']
15,6,12:47:52,13:12:00,['18'],[]
16,19,13:14:52,13:16:52,[],['18']
17,17,13:20:56,13:27:00,['56'],[]
18,6,13:29:52,13:34:02,"['23', '15', '66']",['56']
19,4,13:37:53,13:39:53,[],['66']
20,2,13:48:30,14:01:00,[],"['23', '15']"
21,5,14:10:48,14:17:00,['64'],[]
22,2,14:26:48,14:28:48,[],['64']
23,0,14:34:15,14:52:10,['13'],[]
24,1,14:56:48,15:02:00,['21'],[]
25,3,15:08:26,15:10:26,[],['21']
26,5,15:15:35,15:17:35,[],['13']
27,19,15:22:13,16:10:30,['25'],[]
28,6,16:13:22,16:17:00,['53'],['25']
29,4,16:20:51,16:22:51,['22'],['53']
30,6,16:26:42,16:28:42,['8'],[]
31,19,16:31:34,16:34:07,[],"['8', '22']"
32,17,16:38:11,16:40:11,['58'],[]
33,6,16:43:03,16:45:03,"['65', '26']",['58']
34,18,16:47:55,16:49:55,[],['65']
35,19,16:51:44,16:53:44,[],['26']
36,1,17:09:16,17:12:00,['16'],[]
37,4,17:21:48,17:39:48,[],['16']
38,0,17:53:42,19:00:00,[],[]
