user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[10],"[2, 4]",2.0,8.625,10.62,1
1,"[6, 0]","[14, 6, 20]",21.2,13.939,16.65,2
2,[16],"[7, 15]",4.0,15.792,11.35,1
3,"[0, 16]","[4, 6, 13]",22.5,13.352,17.22,2
4,[16],"[13, 11]",4.0,6.429,8.4,1
5,[16],"[16, 11]",2.0,10.91,12.88,1
6,[6],"[14, 13]",2.0,2.571,4.57,1
7,"[16, 10]","[15, 6, 5]",19.9,7.207,11.2,2
8,"[0, 16]","[17, 6, 12]",21.0,14.942,17.23,2
9,[0],"[19, 20]",2.0,2.875,4.87,1
10,"[10, 16]","[19, 6, 8]",18.8,20.239,19.52,2
11,[10],"[4, 2]",2.0,8.625,10.62,1
12,[16],"[6, 13]",2.0,9.36,11.35,1
13,[16],"[7, 12]",2.0,10.042,12.02,1
14,[0],"[18, 3]",2.0,10.366,12.35,1
15,"[6, 10]","[15, 6, 4]",20.6,8.493,12.48,2
16,[0],"[1, 0]",2.0,4.636,6.62,1
17,"[10, 6]","[17, 6, 8]",6.0,18.89,19.52,2
18,[0],"[4, 2]",2.0,8.625,10.62,1
19,[6],"[9, 15]",2.0,7.821,9.82,1
20,"[10, 16]","[2, 6, 14]",8.3,19.121,23.12,2
21,[6],"[14, 6]",15.9,7.207,8.9,1
22,[6],"[16, 12]",2.0,8.625,10.62,1
23,"[16, 10]","[14, 6, 1]",7.8,20.573,24.33,2
24,"[0, 6]","[1, 6, 14]",7.7,20.347,24.33,2
25,"[10, 16]","[5, 6, 11]",23.4,15.299,19.27,2
26,[16],"[16, 15]",2.0,2.875,4.87,1
27,"[16, 10]","[11, 6, 3]",6.0,20.442,24.43,2
28,[0],"[1, 20]",2.0,17.862,19.85,1
29,"[6, 0]","[11, 6, 17]",13.3,17.118,19.6,2
30,"[6, 0]","[15, 6, 17]",7.9,7.511,11.5,2
31,"[6, 10]","[15, 6, 1]",20.5,18.403,22.03,2
32,[6],"[8, 6]",2.0,12.663,14.63,1
33,[10],"[17, 18]",2.0,2.571,4.57,1
34,"[16, 0]","[11, 6, 20]",6.0,19.46,22.47,2
35,"[10, 6]","[5, 6, 12]",8.0,14.638,16.92,2
36,"[6, 0]","[15, 6, 18]",12.5,7.511,11.5,2
37,[0],"[20, 5]",2.0,7.273,9.25,1
38,[0],"[18, 20]",2.0,3.857,5.85,1
39,[10],"[18, 19]",2.0,1.818,3.82,1
40,[10],"[0, 18]",4.0,20.125,22.12,1
41,"[0, 16]","[19, 6, 10]",11.9,23.798,17.23,2
42,"[6, 10]","[9, 6, 19]",8.1,14.375,18.37,2
43,"[0, 16]","[20, 6, 15]",21.5,10.386,14.37,2
44,"[10, 6]","[5, 6, 11]",19.0,15.299,19.27,2
45,"[0, 16]","[17, 6, 9]",8.0,21.018,18.37,2
46,[10],"[1, 18]",9.7,18.929,18.25,1
47,[10],"[4, 0]",4.0,14.427,15.88,1
48,"[16, 10]","[11, 6, 18]",21.0,18.174,19.6,2
49,"[6, 10]","[12, 6, 20]",20.6,17.118,20.1,2
