user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[16, 0]","[7, 6, 3]",8.2,24.234,19.36,2
1,"[7, 10]","[23, 0, 1]",19.2,12.133,12.13,2
2,[16],"[13, 12]",2.0,2.571,2.57,1
3,[18],"[31, 30]",2.0,4.066,4.07,1
4,"[10, 18]","[4, 6, 29]",17.3,10.589,9.61,2
5,"[8, 16]","[29, 6, 16]",4.0,7.568,7.57,2
6,-,-,-,-,27.1,2
7,[0],"[6, 1]",2.0,13.423,13.42,1
8,"[0, 7]","[19, 0, 26]",9.6,36.158,21.56,3
9,"[16, 7]","[14, 0, 22]",18.9,29.169,25.54,2
10,"[6, 0]","[13, 0, 1]",4.0,25.723,22.78,2
11,"[6, 0]","[12, 6, 17]",11.7,15.085,13.24,2
12,"[0, 17]","[2, 0, 25]",6.4,17.652,17.65,2
13,"[7, 18]","[25, 28, 17]",20.8,20.036,19.78,2
14,[6],"[7, 10]",2.0,4.636,4.64,1
15,"[8, 10]","[30, 17, 20]",6.0,13.161,12.98,2
16,[17],"[24, 0]",2.0,9.792,9.79,1
17,"[16, 8]","[8, 6, 17]",4.0,15.538,15.54,2
18,"[7, 18]","[23, 28, 30]",20.8,18.623,18.41,2
19,"[6, 10]","[13, 6, 5]",11.6,12.21,11.93,2
20,"[8, 6]","[30, 6, 14]",16.7,16.531,14.74,2
21,[16],"[8, 7]",2.0,3.857,3.86,1
22,[7],"[24, 28]",2.0,9.36,9.36,1
23,[8],"[31, 17]",6.1,10.798,10.29,1
24,"[6, 10]","[11, 6, 4]",20.4,16.725,16.59,2
25,[10],"[18, 0]",10.7,20.693,20.12,1
26,-,-,-,-,26.57,2
27,"[10, 6]","[2, 6, 14]",6.0,19.317,19.12,2
28,"[8, 0]","[30, 6, 20]",14.8,13.571,12.98,2
29,"[17, 16]","[25, 0, 16]",6.0,35.837,23.12,3
30,"[8, 6]","[29, 6, 8]",16.7,22.747,18.41,2
31,[10],"[20, 18]",2.0,3.857,3.86,1
32,[6],"[10, 16]",2.0,8.625,8.62,1
33,"[0, 6]","[4, 6, 7]",13.7,15.5,15.5,2
34,"[10, 16]","[20, 6, 16]",17.4,7.568,7.57,2
35,[10],"[18, 20]",2.0,3.857,3.86,1
36,[10],"[6, 19]",2.0,2.875,2.87,1
37,[0],"[1, 19]",8.0,20.424,15.54,1
38,"[17, 10]","[21, 0, 2]",12.7,10.091,10.09,2
39,"[0, 8, 7]","[2, 6, 28, 26]",9.0,31.21,20.11,2
40,"[17, 10]","[25, 0, 4]",8.0,27.119,26.1,2
41,"[7, 16]","[21, 0, 9]",5.0,18.483,18.48,2
42,"[6, 10]","[15, 6, 4]",17.8,8.493,8.49,2
43,[16],"[16, 0]",4.0,28.25,16.76,1
44,[16],"[7, 8]",2.0,3.857,3.86,1
45,[6],"[7, 13]",4.2,12.613,11.85,1
46,"[17, 18]","[26, 28, 31]",17.2,7.207,7.21,2
47,"[8, 7]","[30, 28, 24]",7.4,16.334,15.92,2
48,[6],"[9, 13]",9.0,10.494,8.62,1
49,"[6, 10]","[16, 6, 2]",14.2,14.181,14.02,2
50,[6],"[14, 10]",2.0,6.556,6.56,1
51,"[17, 10, 6]","[24, 0, 6, 16]",18.7,30.535,26.56,2
52,[10],"[19, 20]",2.0,2.875,2.87,1
53,[0],"[2, 18]",15.4,15.357,15.05,1
54,"[8, 16]","[17, 6, 15]",9.5,7.568,7.51,2
55,-,-,-,-,23.92,3
56,[7],"[22, 23]",2.0,1.286,1.29,1
57,"[16, 18, 10]","[11, 6, 17, 20]",17.5,22.031,18.48,2
58,"[17, 8]","[22, 28, 17]",22.1,25.969,25.54,2
59,"[6, 0]","[11, 6, 20]",6.8,21.539,18.48,2
60,"[7, 6]","[24, 0, 13]",19.3,34.134,30.88,2
61,"[10, 7]","[6, 0, 22]",7.2,23.678,23.68,2
62,[10],"[3, 18]",4.0,10.413,10.37,1
63,"[7, 16, 10]","[22, 0, 6, 18]",11.4,35.429,26.55,2
64,"[6, 0]","[12, 6, 19]",13.7,19.151,13.24,2
65,"[16, 17]","[12, 0, 28]",7.0,39.166,24.74,2
66,"[17, 16]","[26, 0, 9]",16.4,28.616,28.51,2
67,"[0, 18, 17]","[5, 6, 28, 27]",24.0,20.583,20.58,3
68,[10],"[3, 18]",2.0,10.366,10.37,1
69,[0],"[3, 6]",4.0,7.714,7.71,1
