number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,10:31:56,['36'],[]
2,4,10:57:56,11:09:08,['37'],['36']
3,3,11:18:22,11:20:22,[],['37']
4,2,11:25:54,11:27:54,['0'],[]
5,0,11:39:19,11:41:19,[],['0']
6,1,11:47:31,12:17:49,['39'],[]
7,0,12:24:01,12:26:01,[],['39']
8,1,12:32:13,12:57:16,['35'],[]
9,0,13:03:28,13:08:48,['19'],['35']
10,1,13:15:00,13:17:00,['9'],['19']
11,0,13:23:12,13:25:12,[],['9']
12,1,13:31:24,13:40:40,['13'],[]
13,0,13:46:52,13:48:52,[],['13']
14,3,14:05:43,14:07:43,['31'],[]
15,4,14:16:57,14:18:57,[],['31']
16,0,14:44:57,19:00:00,[],[]
