number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,09:06:30,[],[]
2,7,09:11:52,09:20:00,['6'],[]
3,4,09:31:09,09:41:42,[],['6']
4,6,09:50:24,10:49:59,['14'],[]
5,4,10:58:41,11:00:42,[],['14']
6,5,11:04:23,11:20:00,['2'],[]
7,7,11:27:56,11:35:13,[],['2']
8,6,11:37:59,11:40:00,['10'],[]
9,4,11:48:42,11:50:42,[],['10']
10,6,11:59:24,12:30:00,['5'],[]
11,4,12:38:42,12:40:42,[],['5']
12,5,12:44:23,13:05:00,['8'],[]
13,7,13:12:56,13:40:00,['11'],['8']
14,8,13:45:22,13:47:22,[],['11']
15,16,13:47:22,19:00:00,[],[]
