number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:17:27,[],[]
2,14,08:22:59,08:25:00,['6'],[]
3,16,08:29:25,08:31:25,['4'],[]
4,4,08:35:08,09:45:00,['9'],"['6', '4']"
5,15,09:51:22,09:53:22,[],['9']
6,4,09:59:44,10:01:45,['22'],[]
7,20,10:15:39,10:23:06,[],['22']
8,19,10:27:59,10:30:00,"['26', '17']",[]
9,18,10:32:04,10:34:04,[],['17']
10,15,10:49:21,10:51:22,[],['26']
11,0,11:00:22,11:02:22,['5'],[]
12,14,11:07:54,11:09:54,[],['5']
13,28,11:15:26,19:00:00,[],[]
