number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:17:19,[],[]
2,2,08:28:44,08:30:44,['20'],[]
3,1,08:36:16,08:38:16,['54'],[]
4,0,08:44:28,09:10:28,"['38', '13']","['54', '20']"
5,1,09:16:40,09:32:40,[],"['38', '13']"
6,0,09:38:52,09:42:00,['43'],[]
7,3,09:58:51,10:19:57,['10'],['43']
8,1,10:31:02,10:33:02,['12'],[]
9,0,10:39:14,11:24:42,['18'],"['12', '10']"
10,1,11:30:54,11:51:41,[],['18']
11,0,11:57:53,12:02:36,['79'],[]
12,4,12:28:36,12:32:41,[],['79']
13,1,12:52:59,12:57:00,['16'],[]
14,3,13:08:05,13:22:00,['17'],['16']
15,4,13:31:14,13:55:58,"['35', '0']",['17']
16,3,14:05:12,14:07:12,[],['0']
17,1,14:18:17,14:42:00,['34'],['35']
18,0,14:48:12,15:01:56,"['15', '62']",['34']
19,1,15:08:08,15:21:23,[],['62']
20,3,15:32:28,15:34:28,[],['15']
21,2,15:40:00,15:42:00,['80'],[]
22,1,15:47:32,16:02:00,['68'],[]
23,0,16:08:12,16:12:21,['14'],"['80', '68']"
24,2,16:23:46,16:52:00,['2'],['14']
25,4,17:06:46,17:27:38,['26'],['2']
26,3,17:36:52,17:55:36,[],['26']
27,0,18:12:27,19:00:00,[],[]
