number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:53:18,[],[]
2,18,08:13:25,08:15:25,['1'],[]
3,17,08:17:59,08:20:00,['52'],[]
4,6,08:22:52,08:26:35,[],"['52', '1']"
5,18,08:29:27,08:31:27,['43'],[]
6,17,08:34:01,08:36:02,['14'],[]
7,6,08:38:54,08:40:54,"['55', '30', '48']",['14']
8,3,08:48:36,08:50:37,[],['55']
9,1,08:57:02,08:59:03,[],['30']
10,0,09:03:41,09:05:41,[],"['48', '43']"
11,1,09:10:19,09:14:38,['16'],[]
12,2,09:15:55,09:17:55,['2'],[]
13,6,09:30:06,09:32:07,[],['16']
14,18,09:34:59,09:36:59,[],['2']
15,20,09:40:50,10:09:34,['19'],[]
16,18,10:13:25,10:15:25,['33'],[]
17,17,10:17:59,10:20:00,['59'],[]
18,6,10:22:52,10:24:52,[],"['19', '59', '33']"
19,5,10:27:26,11:05:00,['39'],[]
20,6,11:07:34,11:40:42,"['26', '42']",['39']
21,19,11:43:34,11:47:27,[],"['26', '42']"
22,5,11:52:05,11:55:00,['3'],[]
23,20,12:02:16,12:04:16,[],['3']
24,5,12:11:32,12:25:00,['37'],[]
25,2,12:34:47,12:40:00,['58'],[]
26,0,12:45:27,13:05:00,['7'],"['58', '37']"
27,2,13:10:27,13:25:00,"['28', '10']",[]
28,6,13:37:11,13:41:17,[],"['28', '10']"
29,17,13:44:09,13:46:09,[],['7']
30,6,13:49:01,13:51:02,['27'],[]
31,4,13:54:53,14:06:14,[],['27']
32,3,14:10:05,14:15:00,['54'],[]
33,0,14:25:54,14:27:54,[],['54']
34,21,14:27:53,19:00:00,[],[]
