number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:03:38,[],[]
2,13,08:12:59,08:15:00,['23'],[]
3,14,08:17:34,08:19:34,[],['23']
4,10,08:26:07,09:00:00,['30'],[]
5,13,09:07:29,09:09:29,[],['30']
6,15,09:14:37,10:15:00,['3'],[]
7,6,10:19:38,10:21:38,"['5', '7']",['3']
8,14,10:28:33,10:33:08,[],"['5', '7']"
9,13,10:35:42,10:45:00,['36'],[]
10,6,10:54:21,13:24:46,['10'],['36']
11,8,13:37:25,13:39:26,[],['10']
12,10,13:42:00,13:44:00,['26'],[]
13,6,13:54:21,14:23:48,['1'],['26']
14,16,14:25:37,14:27:38,[],['1']
15,11,14:38:32,15:35:24,['4'],[]
16,0,15:53:18,16:29:51,['21'],['4']
17,10,16:44:13,16:46:13,[],['21']
18,9,16:47:30,16:55:00,['18'],[]
19,6,17:06:29,17:08:37,[],['18']
20,33,17:08:36,19:00:00,[],[]
