number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:37:30,[],[]
2,23,08:45:00,08:47:00,"['38', '93']",[]
3,0,08:54:30,08:56:30,[],"['38', '93']"
4,21,09:01:08,09:03:08,['8'],[]
5,22,09:05:42,09:07:42,[],['8']
6,21,09:10:16,09:38:18,['34'],[]
7,0,09:42:56,09:44:56,['43'],['34']
8,22,09:51:22,10:01:09,[],['43']
9,28,10:14:16,10:43:51,"['74', '85']",[]
10,27,10:47:29,10:49:29,[],['74']
11,24,10:55:55,11:46:49,['44'],['85']
12,26,11:51:58,11:53:58,[],['44']
13,22,12:02:58,12:04:58,['65'],[]
14,21,12:07:32,12:22:59,['37'],[]
15,0,12:27:37,13:33:19,['19'],"['37', '65']"
16,23,13:40:49,13:42:49,[],['19']
17,24,13:45:23,16:07:00,['1'],[]
18,22,16:10:51,16:12:51,[],['1']
19,0,16:19:17,19:00:00,[],[]
