number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:00:46,[],[]
2,18,08:10:00,08:12:00,['7'],[]
3,16,08:18:39,08:27:00,['6'],[]
4,0,08:33:28,08:50:08,"['53', '88']","['7', '6']"
5,17,08:58:39,09:00:39,['82'],[]
6,19,09:07:07,09:09:52,[],['53']
7,20,09:12:38,09:14:38,[],['88']
8,21,09:18:20,09:21:43,"['17', '30']",['82']
9,20,09:25:25,09:27:25,[],['30']
10,19,09:30:11,10:46:10,['1'],['17']
11,20,10:48:56,10:50:56,[],['1']
12,17,11:00:10,12:10:16,['55'],[]
13,20,12:19:30,12:22:00,['58'],[]
14,21,12:25:42,12:27:42,[],"['58', '55']"
15,20,12:31:24,12:52:00,['12'],[]
16,18,12:57:32,12:59:32,['41'],[]
17,0,13:11:06,14:47:14,['21'],"['12', '41']"
18,15,14:50:00,14:52:00,['19'],[]
19,16,14:55:42,16:32:00,['96'],"['21', '19']"
20,0,16:38:28,16:46:36,"['75', '48', '87']",['96']
21,18,16:58:10,17:00:10,[],['48']
22,19,17:02:56,17:04:56,[],['87']
23,21,17:11:24,17:13:24,['91'],['75']
24,15,17:30:55,17:32:55,[],['91']
25,21,17:50:26,19:00:00,[],[]
