number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:08:41,[],[]
2,3,08:17:59,08:19:59,['28'],[]
3,13,08:36:39,08:38:40,[],['28']
4,10,08:46:07,08:55:00,['19'],[]
5,11,08:56:57,08:58:57,[],['19']
6,9,09:02:24,09:05:00,['17'],[]
7,3,09:12:36,09:14:36,[],['17']
8,7,09:21:43,09:25:00,['40'],[]
9,3,09:32:07,09:37:49,['35'],[]
10,13,09:54:29,09:56:30,['26'],"['40', '35']"
11,10,10:03:57,10:05:57,[],['26']
12,3,10:15:44,10:18:22,['24'],[]
13,0,10:27:40,11:33:18,['23'],['24']
14,7,11:36:45,11:38:45,[],['23']
15,3,11:45:52,11:47:53,"['33', '41']",[]
16,13,12:04:33,12:06:33,[],"['33', '41']"
17,3,12:23:13,12:35:00,['38'],[]
18,13,12:51:40,12:53:40,[],['38']
19,3,13:10:20,13:31:08,"['34', '30']",[]
20,8,13:35:17,13:37:17,[],['34']
21,10,13:42:59,13:45:00,['31'],[]
22,13,13:52:27,13:54:27,[],"['31', '30']"
23,11,14:00:09,14:20:00,['16'],[]
24,8,14:26:55,14:28:55,['32'],[]
25,3,14:33:04,14:36:55,[],"['32', '16']"
26,11,14:47:59,14:50:00,['2'],[]
27,3,15:01:04,15:03:04,[],['2']
28,7,15:10:11,15:13:44,['18'],[]
29,0,15:17:11,15:19:12,[],['18']
30,7,15:22:39,15:25:00,['36'],[]
31,8,15:35:56,15:37:56,[],['36']
32,13,15:50:28,15:52:29,"['43', '45']",[]
33,7,16:15:50,16:17:50,[],['43']
34,0,16:21:17,16:28:09,['46'],['45']
35,7,16:31:36,16:33:37,[],['46']
36,3,16:40:44,17:10:17,['1'],[]
37,9,17:17:53,17:19:54,[],['1']
38,0,17:35:22,17:37:23,['5'],[]
39,7,17:40:50,17:42:51,[],['5']
40,28,17:46:18,19:00:00,[],[]
