number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:14:33,[],[]
2,18,08:32:59,08:35:00,['11'],[]
3,16,08:47:32,08:56:03,[],['11']
4,14,09:00:28,09:20:00,['35'],[]
5,4,09:27:53,09:32:22,[],['35']
6,16,09:36:05,11:14:20,['33'],[]
7,4,11:18:03,11:45:03,['29'],['33']
8,20,11:58:57,12:00:58,[],['29']
9,15,12:21:02,13:05:00,['30'],[]
10,0,13:14:00,13:19:49,[],['30']
11,17,13:35:28,13:39:57,['37'],[]
12,4,13:44:50,13:51:02,['42'],['37']
13,20,14:04:56,14:06:57,[],['42']
14,19,14:11:50,14:25:00,['44'],[]
15,16,14:37:28,14:39:28,[],['44']
16,4,14:43:11,14:57:13,['16'],[]
17,16,15:00:56,15:05:15,[],['16']
18,4,15:08:58,15:24:44,['2'],[]
19,20,15:38:38,15:45:41,[],['2']
20,16,16:02:59,16:05:00,['7'],[]
21,0,16:14:24,16:16:24,[],['7']
22,20,16:38:24,16:40:25,"['1', '22']",[]
23,19,16:45:18,16:47:18,['39'],[]
24,4,16:56:32,17:14:27,[],"['1', '22', '39']"
25,28,17:26:33,19:00:00,[],[]
