user ID,used buses,used transfer points,waiting time,ride time
0,[6],"[7, 9]",2.0,4.066
1,[8],"[31, 30]",2.0,4.066
2,[6],"[12, 11]",2.0,3.857
3,"[6, 0]","[8, 6, 4]",22.9,16.661
4,"[7, 8]","[26, 28, 6]",22.4,19.012
5,[0],"[5, 19]",4.0,5.446
6,[0],"[19, 18]",2.0,1.818
7,[6],"[15, 6]",2.0,4.636
8,[6],"[10, 16]",2.0,8.625
9,[6],"[14, 10]",2.0,6.556
10,[8],"[29, 6]",2.0,5.75
11,"[6, 7]","[11, 0, 26]",22.9,32.573
12,[6],"[12, 16]",2.0,8.625
13,"[0, 8]","[4, 6, 28]",4.0,18.232
14,"[0, 7]","[1, 0, 21]",4.0,9.271
15,[8],"[17, 30]",2.0,6.556
16,"[8, 6]","[29, 6, 12]",8.2,16.31
17,"[8, 6]","[30, 6, 9]",19.2,24.755
18,"[0, 8, 7]","[4, 6, 28, 21]",9.1,33.873
19,[7],"[27, 25]",2.0,3.857
20,[6],"[16, 6]",2.0,1.818
21,"[0, 8, 7]","[4, 6, 28, 22]",10.0,32.154
22,"[6, 7]","[9, 0, 23]",10.2,21.345
23,"[0, 8, 7]","[19, 6, 28, 23]",24.6,29.103
24,"[0, 7]","[3, 0, 26]",5.0,25.569
25,-,-,-,-
26,"[6, 0]","[7, 6, 4]",8.0,24.342
27,"[0, 8, 7]","[19, 6, 28, 27]",27.2,20.886
28,"[8, 0]","[29, 6, 19]",4.0,8.625
29,"[7, 8]","[27, 28, 29]",22.5,12.637
30,"[8, 0]","[17, 6, 4]",4.0,6.732
31,"[6, 0]","[8, 6, 19]",4.0,15.538
32,"[6, 7]","[15, 0, 22]",8.0,32.575
33,"[8, 6]","[17, 6, 16]",18.2,4.693
34,[7],"[27, 23]",2.0,9.0
35,-,-,-,-
36,-,-,-,-
37,-,-,-,-
38,"[6, 0]","[0, 6, 20]",18.5,23.0
39,"[6, 0]","[16, 6, 20]",4.0,7.568
40,[6],"[15, 8]",2.0,9.091
41,-,-,-,-
42,"[0, 6, 7]","[5, 6, 0, 25]",7.0,32.018
43,"[8, 0]","[31, 6, 19]",21.5,16.036
44,[7],"[26, 27]",2.0,1.286
45,"[0, 6]","[19, 6, 9]",21.2,14.375
46,[6],"[6, 14]",2.0,6.924
47,[0],"[17, 18]",2.0,2.571
48,"[8, 6]","[29, 6, 9]",11.0,20.515
49,"[0, 8]","[20, 6, 28]",15.7,20.125
