number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:42:00,['79'],[]
2,2,08:47:27,09:02:00,['71'],[]
3,6,09:14:12,09:16:12,[],['71']
4,20,09:21:57,09:27:07,[],['79']
5,6,09:32:52,09:34:52,['48'],[]
6,19,09:37:44,09:39:44,[],['48']
7,6,09:42:36,09:44:36,['38'],[]
8,5,09:47:10,09:55:14,[],['38']
9,1,10:06:13,10:12:00,['55'],[]
10,4,10:21:48,10:23:48,[],['55']
11,1,10:33:36,10:37:41,['35'],[]
12,17,10:53:19,10:55:19,[],['35']
13,18,10:57:53,10:59:53,['23'],[]
14,0,11:20:00,11:36:06,['25'],['23']
15,4,11:50:00,11:52:00,['4'],['25']
16,0,12:05:54,12:11:23,['9'],['4']
17,2,12:16:50,12:20:55,[],['9']
18,5,12:30:43,12:32:43,['28'],[]
19,6,12:35:17,12:37:17,"['5', '17']",['28']
20,17,12:40:09,12:44:29,['10'],"['5', '17']"
21,18,12:47:03,12:49:03,[],['10']
22,2,13:04:06,13:07:00,['78'],[]
23,5,13:16:48,13:18:48,['49'],[]
24,6,13:21:22,13:23:22,[],"['49', '78']"
25,17,13:26:14,13:28:14,['61'],[]
26,6,13:31:06,13:33:06,['37'],['61']
27,20,13:38:51,13:41:17,[],['37']
28,6,13:47:02,14:29:39,['50'],[]
29,18,14:32:31,14:34:31,[],['50']
30,0,14:54:38,19:00:00,[],[]
