number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:00:06,[],[]
2,3,08:16:57,08:18:57,['36'],[]
3,0,08:35:48,09:18:53,"['17', '22']",['36']
4,2,09:30:18,09:36:35,[],"['17', '22']"
5,1,09:42:07,09:47:00,['28'],[]
6,3,09:58:05,10:03:55,[],['28']
7,1,10:15:00,10:18:39,['12'],[]
8,0,10:24:51,11:03:13,"['41', '53']",['12']
9,1,11:09:25,11:11:25,[],['41']
10,3,11:22:30,11:24:30,[],['53']
11,2,11:30:02,16:21:26,['47'],[]
12,0,16:32:51,16:58:14,"['51', '69', '60']",['47']
13,1,17:04:26,17:06:26,[],['51']
14,2,17:11:58,17:13:58,[],['69']
15,3,17:19:30,17:21:30,[],['60']
16,0,17:38:21,19:00:00,[],[]
