number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:48:37,[],[]
2,10,08:02:59,08:05:00,['59'],[]
3,8,08:19:22,08:21:22,['16'],['59']
4,9,08:36:21,08:40:00,['9'],[]
5,13,08:56:42,09:05:00,[],['9']
6,14,09:10:08,09:12:08,[],['16']
7,0,09:23:11,09:25:12,['46'],[]
8,13,09:40:44,09:42:44,[],['46']
9,12,09:52:05,09:54:05,['57'],[]
10,13,10:03:26,10:05:27,['51'],['57']
11,4,10:36:45,10:38:46,['5'],['51']
12,10,10:46:59,10:49:00,[],['5']
13,4,10:57:13,10:59:13,['2'],[]
14,10,11:07:26,11:09:27,[],['2']
15,16,11:23:49,19:00:00,[],[]
