number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,07:39:32,[],[]
2,3,08:02:59,08:05:00,['21'],[]
3,2,08:12:42,08:25:07,['48'],[]
4,1,08:32:49,08:37:28,"['36', '56']",['21']
5,0,08:46:05,08:48:05,['41'],"['36', '48', '56']"
6,2,09:03:59,09:06:00,['0'],['41']
7,1,09:13:42,09:15:43,['1'],['0']
8,4,09:44:00,09:46:00,['23'],['1']
9,2,10:06:34,10:15:00,['14'],['23']
10,4,10:35:34,10:52:27,"['39', '20']",['14']
11,3,11:05:18,11:07:19,['13'],[]
12,2,11:15:01,11:21:32,[],['13']
13,1,11:29:14,11:31:15,[],['39']
14,0,11:39:52,11:55:46,[],['20']
15,15,11:55:45,19:00:00,[],[]
