number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:48:00,[],[]
2,9,08:02:59,08:05:00,['10'],[]
3,11,08:10:18,08:12:18,['41'],[]
4,13,08:28:33,08:30:33,[],['10']
5,0,08:46:05,08:48:05,"['36', '48', '56']",['41']
6,14,08:59:08,09:01:09,[],['36']
7,12,09:10:30,09:20:01,"['4', '23']",['56']
8,11,09:26:56,09:28:57,[],['48']
9,4,09:43:59,09:46:00,[],"['4', '23']"
10,10,09:54:13,09:56:14,['32'],[]
11,4,10:04:27,10:06:28,['1'],['32']
12,10,10:14:41,10:16:42,"['43', '44']",['1']
13,9,10:24:55,10:26:56,['33'],[]
14,8,10:41:55,10:43:55,"['40', '27']","['33', '43', '44']"
15,10,10:58:17,11:00:18,"['58', '49']",[]
16,11,11:08:00,11:10:00,[],"['58', '49']"
17,13,11:26:15,11:28:16,[],['27']
18,14,11:33:24,11:43:01,[],['40']
19,16,12:15:15,19:00:00,[],[]
