number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:02:23,[],[]
2,1,08:08:36,08:10:36,['20'],[]
3,3,08:17:31,08:19:32,['6'],['20']
4,2,08:22:59,08:25:00,['18'],[]
5,1,08:28:27,08:30:27,[],"['18', '6']"
6,6,08:40:26,08:45:28,['2'],[]
7,5,08:46:09,08:55:00,['52'],[]
8,3,09:00:54,09:25:30,['38'],"['2', '52']"
9,4,09:28:57,09:35:00,['44'],['38']
10,5,09:40:42,09:42:42,[],['44']
11,4,09:48:24,09:55:00,"['37', '46']",[]
12,3,09:58:27,10:08:33,"['59', '40']","['37', '46']"
13,5,10:14:27,11:05:00,['8'],"['40', '59']"
14,3,11:10:54,11:12:54,[],['8']
15,14,11:22:12,19:00:00,[],[]
