number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:21:35,[],[]
2,14,08:28:30,08:30:30,['15'],[]
3,6,08:37:25,08:39:25,['1'],['15']
4,10,08:49:46,08:51:47,[],['1']
5,8,08:54:21,08:56:22,['40'],[]
6,7,09:00:13,09:02:13,[],['40']
7,15,09:11:34,09:51:21,['48'],[]
8,6,09:55:59,09:57:59,[],['48']
9,13,10:07:20,10:20:19,['30'],[]
10,6,10:29:40,10:35:54,['55'],['30']
11,14,10:42:49,11:04:59,['23'],['55']
12,6,11:11:54,11:18:49,"['16', '56']",['23']
13,14,11:25:44,11:27:44,[],['16']
14,9,11:35:33,12:01:25,['3'],['56']
15,14,12:09:14,12:11:14,['35'],[]
16,15,12:13:48,12:15:49,['47'],[]
17,6,12:20:27,12:35:56,"['32', '54']","['3', '47', '35']"
18,15,12:40:34,12:42:35,[],['32']
19,12,12:48:19,12:50:20,[],['54']
20,16,12:58:57,13:04:49,['19'],[]
21,6,13:06:38,13:08:38,['7'],['19']
22,13,13:17:59,13:20:00,['34'],['7']
23,15,13:25:08,13:27:08,[],['34']
24,6,13:31:46,14:06:08,['2'],[]
25,16,14:07:57,14:09:59,[],['2']
26,33,14:11:48,19:00:00,[],[]
