number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:12:20,[],[]
2,17,08:27:59,08:30:40,"['61', '66']",[]
3,0,08:46:19,08:51:12,[],"['61', '66']"
4,15,09:00:12,09:16:16,['31'],[]
5,0,09:25:15,09:50:24,"['73', '1']",['31']
6,16,09:59:48,10:01:49,[],['1']
7,4,10:05:32,10:10:49,['29'],['73']
8,17,10:15:42,10:17:42,[],['29']
9,4,10:22:35,11:05:27,['63'],[]
10,17,11:10:20,11:30:08,['57'],['63']
11,18,11:34:20,11:48:21,['17'],['57']
12,17,11:52:33,11:54:34,['20'],[]
13,4,11:59:27,12:01:27,['5'],['17']
14,0,12:13:33,12:17:06,[],"['20', '5']"
15,15,12:26:06,12:28:06,['47'],[]
16,16,12:30:52,12:35:00,"['18', '10']",[]
17,4,12:38:43,12:54:45,['79'],"['18', '47', '10']"
18,16,12:58:28,13:00:29,[],['79']
19,14,13:04:54,13:19:05,['74'],[]
20,16,13:23:30,13:25:31,['19'],[]
21,4,13:29:14,13:36:34,[],"['74', '19']"
22,0,13:48:40,13:57:13,"['60', '46']",[]
23,14,14:02:45,14:04:46,['78'],[]
24,15,14:08:13,14:10:13,[],['46']
25,4,14:16:35,14:18:36,[],['78']
26,18,14:27:36,14:37:28,[],['60']
27,14,14:53:26,15:05:00,['30'],[]
28,0,15:10:32,15:15:48,['8'],['30']
29,14,15:21:20,15:23:20,['28'],['8']
30,4,15:31:13,15:33:14,"['21', '42']",['28']
31,17,15:38:07,15:40:07,[],['42']
32,19,15:45:06,15:52:06,[],['21']
33,14,16:07:34,16:30:00,"['25', '38']",[]
34,4,16:37:53,16:39:53,[],['25']
35,19,16:49:07,16:51:07,[],['38']
36,0,17:08:27,17:13:13,['24'],[]
37,14,17:18:45,17:20:45,[],['24']
38,28,17:26:17,19:00:00,[],[]
