number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:29:16,[],[]
2,11,08:42:59,08:45:00,['35'],[]
3,4,08:55:48,08:59:33,"['31', '63', '36']",['35']
4,10,09:05:27,09:07:28,[],"['63', '31']"
5,9,09:13:22,09:15:22,[],['36']
6,11,09:19:10,09:21:10,['68'],[]
7,10,09:26:42,09:28:43,['60'],[]
8,9,09:34:37,09:36:37,[],['68']
9,8,09:47:22,09:49:23,['32'],['60']
10,9,10:00:08,10:02:09,['48'],[]
11,12,10:07:59,10:10:00,['44'],"['32', '48']"
12,4,10:25:46,10:27:46,['19'],['44']
13,13,10:50:14,10:52:15,[],['19']
14,0,11:03:24,11:05:24,['22'],[]
15,9,11:24:52,11:26:57,[],['22']
16,10,11:32:51,11:46:16,['29'],[]
17,4,11:52:10,12:01:46,['18'],['29']
18,12,12:17:32,12:19:32,[],['18']
19,11,12:24:30,13:16:23,['16'],[]
20,4,13:27:11,13:29:18,['27'],[]
21,10,13:35:12,13:37:13,[],"['16', '27']"
22,12,13:47:32,13:49:32,['42'],[]
23,0,14:03:22,14:05:23,[],['42']
24,4,14:31:22,14:33:22,['9'],[]
25,12,14:49:08,14:51:09,['12'],[]
26,13,14:57:52,14:59:52,[],['9']
27,0,15:11:01,16:10:29,"['51', '24']",['12']
28,13,16:21:38,16:29:45,['0'],"['51', '24']"
29,14,16:33:26,16:35:26,[],['0']
30,9,16:47:59,16:50:00,['10'],[]
31,12,16:55:50,17:11:22,[],['10']
32,16,17:27:52,19:00:00,[],[]
