number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:13:32,[],[]
2,19,09:20:00,09:22:00,['51'],[]
3,21,09:28:28,09:30:28,[],['51']
4,17,09:43:23,10:47:33,['45'],[]
5,0,10:56:04,12:03:52,['30'],['45']
6,15,12:06:38,12:08:38,['20'],[]
7,18,12:17:52,12:19:52,[],['20']
8,19,12:22:38,12:24:38,[],['30']
9,21,12:31:06,13:57:00,"['29', '57']",[]
10,15,14:14:31,14:24:12,[],['29']
11,0,14:26:58,14:28:58,[],['57']
12,17,14:37:29,15:02:00,['3'],[]
13,21,15:14:55,15:31:55,[],['3']
14,20,15:35:37,16:22:00,['16'],[]
15,21,16:25:42,19:00:00,[],['16']
