number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:17:19,[],[]
2,7,08:22:42,08:27:00,['8'],[]
3,4,08:38:09,08:41:18,"['12', '59']",['8']
4,6,08:50:00,08:52:00,['15'],[]
5,7,08:54:46,08:56:46,[],['59']
6,8,09:02:09,09:11:47,[],"['15', '12']"
7,6,09:19:00,10:17:00,['27'],[]
8,5,10:22:55,10:24:55,['39'],[]
9,4,10:28:37,10:50:46,"['52', '43', '14', '44']","['27', '39']"
10,5,10:54:28,10:56:28,[],['14']
11,6,11:02:23,11:04:23,[],['43']
12,7,11:07:09,11:09:09,['6'],"['52', '44']"
13,8,11:14:32,11:31:49,['30'],['6']
14,7,11:37:12,11:39:12,[],['30']
15,8,11:44:35,19:00:00,[],[]
