number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:23:36,[],[]
2,3,08:32:54,08:34:54,['23'],[]
3,7,08:42:01,09:47:00,['15'],['23']
4,3,09:54:07,09:56:07,[],['15']
5,8,10:00:16,10:57:00,['13'],[]
6,3,11:01:09,11:03:09,['24'],['13']
7,0,11:12:27,11:15:38,[],['24']
8,3,11:24:56,11:26:56,"['29', '22']",[]
9,8,11:31:05,11:39:11,[],['29']
10,9,11:42:38,11:44:39,[],['22']
11,10,11:47:08,11:49:09,['9'],[]
12,12,11:56:04,11:58:04,[],['9']
13,10,12:04:59,12:07:00,['25'],[]
14,3,12:16:47,12:20:08,['11'],['25']
15,9,12:27:44,12:29:45,[],['11']
16,3,12:37:21,12:55:55,['28'],[]
17,0,13:05:13,13:09:06,[],['28']
18,0,13:09:06,19:00:00,[],[]
