number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:09:32,[],[]
2,7,08:12:59,08:15:00,['25'],[]
3,3,08:22:07,08:24:07,['64'],['25']
4,8,08:28:16,08:30:27,[],['64']
5,13,08:42:59,08:45:00,['51'],[]
6,10,08:52:27,08:54:27,[],['51']
7,3,09:04:14,09:22:15,"['41', '0']",[]
8,11,09:33:19,09:35:19,[],['0']
9,13,09:41:01,09:43:02,['7'],['41']
10,3,09:59:42,10:03:10,"['42', '57', '2']",['7']
11,11,10:14:14,10:17:06,[],"['42', '57']"
12,12,10:22:48,10:25:13,[],['2']
13,13,10:27:59,10:30:00,['65'],[]
14,3,10:46:40,10:48:40,[],['65']
15,7,10:55:47,11:00:00,['43'],[]
16,12,11:22:56,11:24:56,[],['43']
17,11,11:30:38,11:45:00,['10'],[]
18,10,11:46:57,11:53:23,['60'],[]
19,9,11:55:52,11:59:41,['37'],[]
20,3,12:07:17,12:20:13,[],"['60', '37', '10']"
21,10,12:30:00,12:50:00,['78'],[]
22,3,12:59:47,13:01:47,"['82', '11']",['78']
23,10,13:11:34,13:13:34,[],['82']
24,13,13:21:01,13:23:02,[],['11']
25,11,13:28:44,13:40:00,['40'],[]
26,3,13:51:04,13:53:04,[],['40']
27,0,14:02:22,14:30:10,"['59', '85']",[]
28,7,14:33:37,14:35:37,[],['85']
29,12,14:58:33,15:00:34,[],['59']
30,9,15:09:40,15:11:40,['69'],[]
31,3,15:19:16,15:21:17,"['93', '63']",['69']
32,7,15:28:24,15:30:25,[],['63']
33,0,15:33:52,15:35:52,[],['93']
34,3,15:45:10,15:56:37,"['80', '47']",[]
35,9,16:04:13,16:06:13,[],"['80', '47']"
36,3,16:13:49,16:15:50,['49'],[]
37,7,16:22:57,16:35:00,['95'],['49']
38,3,16:42:07,16:44:07,[],['95']
39,9,16:51:43,17:00:00,['9'],[]
40,3,17:07:36,17:12:53,"['89', '56']",['9']
41,12,17:29:33,17:32:53,[],"['89', '56']"
42,21,17:56:23,19:00:00,[],[]
