number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:50:49,[],[]
2,20,08:12:49,08:14:49,['62'],[]
3,4,08:28:43,08:35:54,[],['62']
4,17,08:40:47,08:50:00,['0'],[]
5,0,09:05:39,09:07:39,"['84', '67']",['0']
6,14,09:13:11,09:15:12,[],"['84', '67']"
7,15,09:18:39,09:32:03,['71'],[]
8,4,09:38:25,10:15:36,['48'],['71']
9,19,10:24:50,10:26:51,[],['48']
10,4,10:36:05,10:47:42,"['12', '75']",[]
11,17,10:52:35,10:54:36,[],['75']
12,19,10:59:35,11:10:00,['45'],['12']
13,17,11:14:59,11:16:59,[],['45']
14,4,11:21:52,11:23:53,['54'],[]
15,16,11:27:36,11:38:34,[],['54']
16,14,11:42:59,11:45:00,['31'],[]
17,4,11:52:53,12:00:22,[],['31']
18,17,12:05:15,12:15:00,['92'],[]
19,19,12:19:59,12:21:59,[],['92']
20,20,12:26:52,13:05:00,['96'],[]
21,19,13:09:53,13:11:53,['14'],[]
22,4,13:21:07,13:23:07,[],"['14', '96']"
23,16,13:26:50,13:28:51,['74'],[]
24,15,13:31:37,13:33:37,[],['74']
25,4,13:39:59,13:42:00,['76'],[]
26,20,13:55:54,13:57:55,['28'],['76']
27,17,14:07:09,14:09:09,['36'],[]
28,4,14:14:02,14:16:03,['40'],"['36', '28']"
29,18,14:25:02,14:31:46,[],['40']
30,16,14:44:18,15:15:00,['29'],[]
31,4,15:18:43,15:23:10,"['94', '1']",[]
32,17,15:28:03,15:30:04,[],['94']
33,18,15:34:16,15:47:07,[],"['29', '1']"
34,4,15:56:07,16:03:37,['99'],[]
35,16,16:07:20,16:09:21,[],['99']
36,4,16:13:04,16:15:05,['35'],[]
37,17,16:19:58,16:21:58,[],['35']
38,19,16:26:57,16:28:58,['87'],[]
39,18,16:31:02,16:33:02,['56'],[]
40,17,16:37:14,16:39:15,['89'],[]
41,4,16:44:08,16:46:09,[],"['89', '56']"
42,15,16:52:31,16:54:32,[],['87']
43,14,16:57:59,17:00:00,['50'],[]
44,0,17:05:32,17:07:32,[],['50']
45,21,17:07:31,19:00:00,[],[]
