number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:17:32,[],[]
2,2,08:22:59,08:25:00,['18'],[]
3,3,08:30:27,08:32:27,['10'],[]
4,5,08:37:35,08:39:35,[],['10']
5,6,08:42:09,08:44:10,[],['18']
6,17,08:47:02,09:10:00,['23'],[]
7,18,09:12:34,09:14:34,[],['23']
8,20,09:18:25,09:20:25,['13'],[]
9,1,09:38:16,09:40:17,['27'],['13']
10,3,09:46:42,09:48:43,[],['27']
11,6,09:56:25,09:58:25,['16'],[]
12,17,10:01:17,10:03:18,[],['16']
13,19,10:07:21,10:10:00,['6'],[]
14,6,10:12:52,10:14:52,[],['6']
15,5,10:17:26,10:28:00,['22'],[]
16,0,10:42:59,10:45:00,['2'],['22']
17,6,11:02:14,11:04:14,[],['2']
18,21,11:21:28,19:00:00,[],[]
