number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:26:43,[],[]
2,0,08:43:57,08:45:58,"['19', '17']",[]
3,7,08:55:45,08:57:45,[],['17']
4,6,09:09:23,09:26:04,['21'],['19']
5,14,09:32:59,09:35:00,['8'],[]
6,10,09:41:33,09:43:33,[],['21']
7,9,09:44:50,09:59:49,[],['8']
8,8,10:01:06,10:40:00,['15'],[]
9,6,10:52:39,10:55:30,['9'],['15']
10,16,10:57:19,10:59:20,['11'],[]
11,14,11:04:38,11:06:38,['3'],[]
12,13,11:09:12,11:15:00,['20'],['9']
13,11,11:21:25,11:23:25,[],['11']
14,10,11:27:16,11:29:17,[],['3']
15,7,11:33:55,11:35:55,[],['20']
16,22,11:47:33,19:00:00,[],[]
