user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[20],"[13, 0]",2.0,11.15,13.15,1
1,-,-,-,-,5.7,1
2,"[20, 21]","[14, 0, 1]",4.0,14.13,18.13,2
3,"[20, 110]","[9, 7, 6]",20.0,8.15,12.15,2
4,[10],"[6, 4]",4.0,9.6,10.7,1
5,[20],"[14, 12]",2.0,6.72,8.72,1
6,-,-,-,-,33.7,2
7,"[120, 10, 121]","[9, 7, 4, 3]",16.9,26.98,25.05,2
8,"[110, 21]","[7, 4, 1]",26.3,31.47,35.05,2
9,[120],"[0, 13]",2.0,11.15,13.15,1
10,"[21, 10]","[1, 4, 6]",27.0,29.02,33.0,2
11,-,-,-,-,15.72,1
12,"[110, 120]","[4, 7, 12]",6.0,27.93,17.77,1
13,-,-,-,-,23.55,1
14,-,-,-,-,17.77,1
15,-,-,-,-,24.68,2
16,[10],"[8, 4]",2.0,12.92,14.92,1
17,"[121, 20]","[1, 0, 14]",15.4,14.13,18.13,2
18,"[110, 20, 21]","[6, 7, 0, 1]",15.1,37.78,33.0,2
19,[120],"[7, 0]",20.2,28.65,26.85,1
20,[20],"[12, 11]",2.0,4.97,6.97,1
21,[20],"[7, 9]",2.0,5.38,7.38,1
22,-,-,-,-,13.15,1
23,"[120, 10]","[9, 7, 5]",6.0,14.07,17.32,2
24,"[10, 20]","[5, 7, 9]",14.0,13.32,17.32,2
25,[20],"[14, 9]",6.0,22.95,14.55,1
26,-,-,-,-,27.47,2
27,-,-,-,-,28.0,1
28,"[121, 120]","[1, 0, 14]",7.3,14.13,18.13,2
29,"[10, 20]","[8, 7, 9]",19.0,10.77,12.77,1
30,"[10, 121]","[7, 4, 3]",14.8,21.6,24.38,2
31,"[121, 20]","[1, 0, 14]",4.0,14.13,18.13,2
32,[20],"[14, 9]",4.0,14.88,14.55,1
33,[20],"[9, 14]",7.9,16.25,14.55,1
34,[120],"[0, 9]",8.0,27.12,21.47,1
35,"[10, 120]","[4, 7, 9]",5.2,16.53,13.82,1
36,[20],"[8, 7]",2.0,5.38,7.38,1
37,[120],"[13, 11]",2.0,11.68,13.68,1
38,"[121, 10]","[3, 4, 8]",24.1,22.15,26.15,2
39,[120],"[10, 14]",6.0,20.73,18.62,1
40,[121],"[4, 0]",6.5,26.5,28.0,1
41,[120],"[12, 4]",2.0,15.77,17.77,1
42,[120],"[10, 11]",2.0,5.53,7.53,1
43,"[120, 110]","[12, 7, 8]",13.9,23.6,18.52,1
44,[120],"[12, 9]",2.0,5.83,7.83,1
45,[120],"[0, 14]",2.0,7.93,9.93,1
46,"[121, 10]","[1, 4, 6]",19.9,29.92,33.0,2
47,"[120, 21]","[12, 4, 2]",13.8,30.55,29.27,2
48,-,-,-,-,33.0,2
49,"[110, 20]","[5, 7, 13]",6.0,25.32,28.78,2
50,"[10, 20]","[5, 8, 13]",9.9,32.55,28.78,2
51,[20],"[14, 10]",4.0,17.03,18.62,1
52,-,-,-,-,13.68,1
53,-,-,-,-,12.77,1
54,-,-,-,-,23.55,1
55,-,-,-,-,18.85,1
56,-,-,-,-,30.22,2
57,"[10, 121]","[8, 4, 1]",23.1,38.07,37.22,2
58,"[10, 120]","[6, 7, 10]",4.8,9.23,13.23,2
59,[110],"[4, 6]",2.0,8.7,10.7,1
60,"[121, 20]","[2, 0, 11]",8.4,30.75,29.57,2
61,"[110, 120]","[6, 7, 9]",20.0,8.15,12.15,2
62,"[110, 20]","[7, 8, 12]",6.2,21.98,13.15,1
63,[110],"[7, 6]",2.0,2.77,4.77,1
64,[121],"[1, 2]",2.0,5.53,7.53,1
65,-,-,-,-,24.6,2
66,-,-,-,-,12.32,1
67,[121],"[2, 1]",2.0,5.53,7.53,1
68,"[20, 10]","[14, 7, 5]",22.3,28.95,29.25,2
69,[10],"[7, 8]",2.0,5.38,7.38,1
70,"[110, 20]","[5, 7, 9]",4.0,13.32,17.32,2
71,"[120, 21]","[13, 0, 1]",23.2,17.83,21.35,2
72,[120],"[12, 11]",2.0,4.97,6.97,1
73,[20],"[8, 11]",6.0,14.57,15.72,1
74,[10],"[8, 7]",2.0,5.38,7.38,1
75,-,-,-,-,17.92,2
76,"[21, 120]","[2, 0, 9]",18.4,35.13,30.58,2
77,[120],"[14, 11]",4.0,15.37,13.08,1
78,[21],"[1, 0]",2.0,6.2,8.2,1
79,[120],"[10, 7]",2.0,6.47,8.47,1
80,"[20, 21]","[12, 0, 3]",11.1,31.93,29.0,2
81,[10],"[4, 5]",2.0,3.7,5.7,1
82,"[110, 120]","[6, 7, 12]",10.6,13.98,17.92,2
83,-,-,-,-,32.0,2
84,[20],"[8, 13]",19.6,22.77,23.93,1
85,"[10, 121]","[6, 4, 0]",19.0,35.6,31.62,2
86,"[121, 120]","[1, 0, 13]",9.3,17.83,21.35,2
87,"[21, 120]","[1, 0, 13]",23.5,17.83,21.35,2
88,[110],"[5, 6]",2.0,5.92,7.92,1
89,"[120, 121]","[9, 0, 2]",4.0,30.88,30.58,2
