user ID,used buses,used transfer points,waiting time,ride time
0,"[92, 8]","[23, 0, 5]",4.0,30.188
1,"[8, 4]","[6, 4, 17]",4.0,10.81
2,"[4, 8, 9]","[19, 4, 3, 13]",28.5,29.484
3,"[64, 9]","[12, 13, 7]",4.0,26.124
4,"[4, 92]","[15, 0, 24]",27.1,29.873
5,[8],"[6, 5]",2.0,0.692
6,"[64, 9]","[24, 13, 3]",4.0,23.241
7,"[4, 8, 9]","[20, 4, 3, 11]",29.1,28.67
8,[92],"[22, 23]",2.0,3.53
9,"[8, 4]","[5, 4, 16]",21.1,9.437
