number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:08:00,[],[]
2,6,08:08:00,08:10:00,['59'],[]
3,10,08:20:21,08:22:21,[],['59']
4,14,08:28:54,08:30:55,['15'],[]
5,6,08:37:50,08:43:55,[],['15']
6,13,08:53:16,09:04:53,['46'],[]
7,6,09:14:14,09:24:42,"['49', '58']",['46']
8,15,09:29:20,09:44:33,['17'],[]
9,14,09:47:07,09:49:07,[],['58']
10,12,09:52:45,09:54:45,[],['17']
11,11,09:58:36,10:00:37,[],['49']
12,13,10:07:02,10:15:00,['30'],[]
13,6,10:24:21,10:35:54,['55'],['30']
14,14,10:42:49,10:50:00,['23'],['55']
15,6,10:56:55,10:58:55,['16'],['23']
16,14,11:05:50,11:07:50,[],['16']
17,12,11:11:28,11:13:29,['51'],[]
18,6,11:23:50,11:25:50,['56'],['51']
19,9,11:37:19,12:05:00,['3'],['56']
20,14,12:12:49,12:15:25,['35'],[]
21,15,12:17:59,12:20:00,['47'],[]
22,6,12:24:38,12:27:09,"['54', '24']","['47', '3', '35']"
23,12,12:37:30,12:39:31,[],['54']
24,11,12:43:22,12:47:34,[],['24']
25,7,12:55:41,12:57:42,['38'],[]
26,16,13:07:59,13:10:00,['19'],[]
27,6,13:11:49,13:13:55,"['53', '7']","['19', '38']"
28,15,13:18:33,13:24:43,['41'],[]
29,13,13:29:51,13:31:52,[],['7']
30,10,13:39:21,13:41:41,[],['41']
31,8,13:44:15,13:46:15,[],['53']
32,6,13:58:54,14:16:14,"['39', '42']",[]
33,13,14:25:35,14:27:36,[],['42']
34,8,14:37:23,14:39:23,[],['39']
35,33,14:52:02,19:00:00,[],[]
