number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:46:08,[],[]
2,10,08:02:59,08:05:00,['37'],[]
3,13,08:12:27,08:45:00,['50'],['37']
4,12,08:47:46,09:56:56,['84'],['50']
5,10,10:03:51,10:18:55,['72'],[]
6,8,10:24:37,10:26:38,['70'],[]
7,3,10:30:47,12:09:34,['51'],"['70', '84', '72']"
8,8,12:13:43,12:20:00,['53'],['51']
9,7,12:30:56,12:32:56,[],['53']
10,3,12:40:03,12:42:04,"['63', '83']",[]
11,10,12:51:51,12:53:51,[],['63']
12,11,12:55:48,12:57:49,[],['83']
13,8,13:04:44,13:20:00,['59'],[]
14,3,13:24:09,13:26:09,['38'],['59']
15,8,13:30:18,13:32:18,['15'],['38']
16,11,13:39:13,13:55:00,['7'],['15']
17,0,14:13:38,14:32:14,[],['7']
18,21,14:32:14,19:00:00,[],[]
