number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:36:13,[],[]
2,0,09:36:13,09:38:13,['33'],[]
3,14,09:43:45,09:57:34,['20'],[]
4,16,10:01:59,10:05:00,['86'],['33']
5,4,10:08:43,10:10:43,['34'],['20']
6,17,10:15:36,10:17:37,[],['34']
7,19,10:22:36,10:24:36,[],['86']
8,18,10:26:40,10:28:41,['89'],[]
9,4,10:37:40,10:39:41,['84'],['89']
10,16,10:43:24,10:45:25,[],['84']
11,4,10:49:08,10:51:08,"['70', '72']",[]
12,17,10:56:01,10:58:02,['46'],['70']
13,18,11:02:14,11:04:15,[],['46']
14,20,11:09:17,11:30:00,['87'],['72']
15,17,11:39:14,11:41:14,['51'],[]
16,4,11:46:07,11:48:07,"['40', '4']",['51']
17,16,11:51:50,11:53:51,['26'],['40']
18,15,11:56:37,11:58:37,[],['4']
19,14,12:02:04,12:15:00,['81'],"['26', '87']"
20,16,12:19:25,12:21:25,['2'],[]
21,4,12:25:08,12:55:00,['80'],"['81', '2']"
22,17,12:59:53,13:12:29,[],['80']
23,14,13:24:52,13:50:00,['56'],[]
24,15,13:53:27,13:55:27,[],['56']
25,21,14:04:27,19:00:00,[],[]
