number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:36:51,[],[]
2,14,08:00:00,08:02:00,['4'],[]
3,11,08:13:05,08:27:00,['21'],['4']
4,10,08:32:32,08:34:32,[],['21']
5,11,08:40:04,08:57:05,['17'],[]
6,8,09:10:48,09:12:48,[],['17']
7,12,09:29:19,09:31:19,['3'],[]
8,4,09:47:05,09:49:05,[],['3']
9,10,09:55:00,09:57:00,['18'],[]
10,13,10:14:01,10:16:01,[],['18']
11,0,10:27:10,10:37:00,['29'],[]
12,12,10:50:51,10:52:51,[],['29']
13,14,10:59:34,11:01:34,['7'],[]
14,0,11:09:30,11:33:09,['8'],['7']
15,13,11:44:18,11:46:19,[],['8']
16,8,12:08:15,19:00:00,[],[]
