user ID,used buses,used transfer points,waiting time,ride time
0,[19],"[10, 12]",2.0,6.923
1,[29],"[9, 7]",2.0,14.272
2,"[28, 19]","[2, 3, 8]",4.0,7.615
3,"[19, 18]","[10, 3, 5]",4.0,15.706
4,[18],"[5, 0]",2.0,14.816
5,[18],"[4, 6]",2.0,5.915
6,[19],"[10, 11]",2.0,1.958
7,[29],"[11, 10]",2.0,1.958
8,"[29, 28]","[10, 3, 2]",22.6,13.252
9,[19],"[9, 3]",2.0,7.615
10,[18],"[2, 0]",2.0,7.128
11,[19],"[8, 13]",2.0,12.538
12,[29],"[3, 12]",4.0,16.714
13,[19],"[8, 13]",2.0,12.538
14,"[29, 28]","[7, 3, 1]",6.5,14.051
15,[29],"[13, 11]",2.0,5.709
16,[29],"[9, 13]",2.0,9.106
17,"[19, 18]","[10, 3, 5]",4.0,15.706
18,[29],"[11, 12]",2.0,5.709
19,[19],"[3, 12]",4.0,16.714
20,[18],"[0, 1]",2.0,6.231
21,[29],"[3, 11]",2.0,11.077
22,[29],"[3, 10]",2.0,9.791
23,[28],"[4, 1]",15.5,10.385
24,[19],"[3, 13]",13.7,17.53
25,[29],"[13, 7]",2.0,23.354
26,[19],"[3, 7]",2.0,7.128
27,[28],"[3, 2]",2.0,3.462
28,[18],"[0, 3]",4.0,13.154
29,[29],"[10, 8]",2.0,5.709
