number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,07:57:14,[],[]
2,9,08:07:59,08:10:00,['40'],[]
3,13,08:22:00,08:25:58,"['1', '16']",[]
4,0,08:37:07,08:41:50,[],"['1', '16', '40']"
5,13,08:52:59,08:55:00,"['20', '26']",[]
6,4,09:17:28,09:27:11,[],"['20', '26']"
7,11,09:37:59,09:40:00,['9'],[]
8,10,09:45:32,09:47:32,[],['9']
9,4,09:53:26,10:08:09,"['7', '42']",[]
10,13,10:30:37,10:34:18,['23'],"['7', '42']"
11,14,10:37:59,10:40:00,['52'],[]
12,0,10:47:56,10:52:29,"['53', '4']","['23', '52']"
13,14,11:00:25,11:02:26,['25'],['53']
14,13,11:06:07,11:12:19,['47'],['4']
15,9,11:24:19,11:26:19,[],"['47', '25']"
16,27,11:37:04,19:00:00,[],[]
