number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:55:22,[],[]
2,1,08:00:00,08:02:00,['30'],[]
3,6,08:15:25,08:17:25,[],['30']
4,19,08:20:17,08:22:17,['44'],[]
5,6,08:25:09,08:27:09,['10'],[]
6,2,08:39:21,08:41:21,[],['10']
7,1,08:42:38,08:52:00,['41'],['44']
8,2,08:53:17,08:55:17,[],['41']
9,3,09:00:44,09:27:00,"['48', '7']",[]
10,4,09:30:51,09:32:51,['35'],[]
11,6,09:36:42,09:42:00,"['54', '58']",['48']
12,17,09:44:52,09:46:52,[],"['54', '58']"
13,18,09:49:26,10:12:00,['27'],"['35', '7']"
14,17,10:14:34,10:17:00,"['22', '17']",[]
15,6,10:19:52,10:26:40,['11'],"['22', '27', '17']"
16,19,10:29:32,10:31:32,[],['11']
17,1,10:47:04,10:57:00,['3'],[]
18,2,10:58:17,11:02:00,['12'],[]
19,6,11:14:12,11:21:23,['19'],['3']
20,17,11:24:15,11:26:15,[],['19']
21,19,11:30:19,11:32:19,[],['12']
22,0,11:51:57,19:00:00,[],[]
