number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:38:00,[],[]
2,0,08:38:00,08:40:00,['55'],[]
3,1,08:46:13,08:48:13,"['20', '49']",[]
4,5,08:58:47,09:00:47,[],['20']
5,6,09:01:28,09:03:29,[],"['55', '49']"
6,4,09:09:23,09:19:59,['3'],[]
7,3,09:23:26,09:33:40,"['54', '56']",['3']
8,4,09:37:07,09:39:08,[],['54']
9,6,09:45:02,09:59:19,[],['56']
10,5,10:00:00,10:35:00,['48'],[]
11,4,10:40:42,10:42:42,['47'],[]
12,3,10:46:09,10:48:10,[],"['48', '47']"
13,6,10:53:52,10:55:52,['18'],[]
14,3,11:01:34,11:03:35,[],['18']
15,2,11:07:02,11:40:00,['24'],[]
16,3,11:43:27,12:34:36,['7'],['24']
17,6,12:40:18,12:42:19,[],['7']
18,2,12:49:40,14:30:00,"['21', '38', '1']",[]
19,3,14:33:27,14:35:27,[],"['38', '1']"
20,5,14:41:21,14:43:22,[],['21']
21,1,14:53:56,15:25:00,['10'],[]
22,0,15:31:13,15:33:13,[],['10']
23,14,15:33:13,19:00:00,[],[]
