number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:05:53,[],[]
2,4,08:17:59,08:20:00,['33'],[]
3,3,08:23:27,08:25:27,[],['33']
4,6,08:31:09,08:45:00,['32'],[]
5,3,08:50:42,08:52:42,[],['32']
6,0,09:02:00,09:22:21,"['6', '0']",[]
7,1,09:28:34,10:29:35,['44'],"['6', '0']"
8,3,10:36:30,10:46:16,['23'],['44']
9,5,10:52:10,11:35:00,['2'],['23']
10,3,11:40:54,11:46:49,['27'],['2']
11,4,11:50:16,11:52:16,[],['27']
12,5,11:57:58,12:35:00,"['30', '29']",[]
13,4,12:40:42,12:45:00,['37'],[]
14,3,12:48:27,12:50:27,[],['29']
15,0,12:59:45,13:29:28,['45'],"['30', '37']"
16,1,13:35:41,14:59:37,"['9', '51']",['45']
17,2,15:03:04,15:05:05,['42'],[]
18,3,15:08:32,15:14:36,['4'],['42']
19,5,15:20:30,15:22:31,[],['4']
20,6,15:23:12,15:25:13,['58'],"['9', '51']"
21,3,15:30:55,15:32:55,[],['58']
22,2,15:36:22,16:02:43,['28'],[]
23,6,16:10:04,16:12:05,[],['28']
24,4,16:17:59,16:20:00,['31'],[]
25,3,16:23:27,16:44:30,['57'],['31']
26,5,16:50:24,16:52:25,[],['57']
27,14,17:07:13,19:00:00,[],[]
