number,stop ID,arrival time,departure time,pick up users,drop of users
1,25,07:00:00,10:47:00,['53'],[]
2,12,10:51:02,10:53:13,['35'],[]
3,13,10:55:59,10:57:59,['12'],"['35', '53']"
4,26,11:04:22,11:21:25,[],['12']
5,13,11:27:48,12:02:04,"['18', '36']",[]
6,26,12:08:27,12:10:27,[],"['18', '36']"
7,25,12:17:41,13:07:00,['14'],[]
8,24,13:11:09,13:13:09,[],['14']
9,27,13:15:20,13:22:00,['3'],[]
10,24,13:24:11,13:26:11,[],['3']
11,27,13:28:22,14:07:00,['57'],[]
12,24,14:09:11,14:38:58,['24'],['57']
13,25,14:43:07,15:42:00,['42'],['24']
14,13,15:48:34,17:20:08,"['41', '28']",['42']
15,24,17:26:42,17:28:42,[],"['41', '28']"
16,25,17:32:51,19:00:00,[],[]
