user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[20],"[10, 14]",4.0,17.04,18.6,1
1,"[121, 120]","[2, 0, 9]",17.9,34.354,30.583333333333332,2
2,"[20, 10]","[11, 4, 6]",4.0,19.513,23.5,2
3,"[21, 120]","[4, 0, 14]",9.9,34.44,23.516666666666666,1
4,[20],"[11, 14]",2.0,11.077,13.066666666666666,1
5,"[120, 10]","[14, 4, 5]",22.0,26.188,29.233333333333334,2
6,"[21, 120]","[3, 0, 14]",22.6,24.785,28.766666666666666,2
7,[120],"[12, 14]",2.0,6.72,8.716666666666667,1
8,[120],"[4, 10]",2.0,5.911,7.883333333333333,1
9,[120],"[10, 13]",2.0,17.021,19.0,1
10,[10],"[4, 5]",2.0,3.692,5.666666666666667,1
11,"[121, 20]","[3, 4, 11]",4.0,20.035,24.016666666666666,2
12,-,-,-,-,24.466666666666665,1
13,[121],"[4, 3]",2.0,9.231,11.216666666666667,1
14,"[10, 121]","[6, 4, 0]",21.6,35.208,38.7,2
15,[120],"[8, 12]",4.0,20.641,18.5,1
16,[20],"[4, 12]",2.0,15.774,17.75,1
17,"[21, 20]","[1, 4, 10]",4.0,26.218,30.216666666666665,2
18,"[10, 120]","[5, 4, 0]",16.8,29.686,33.666666666666664,2
19,"[21, 10]","[3, 4, 5]",4.0,12.923,16.9,2
20,"[121, 120]","[1, 0, 12]",4.0,20.038,24.016666666666666,2
21,-,-,-,-,20.116666666666667,2
22,"[120, 21]","[8, 4, 3]",25.4,22.154,26.133333333333333,2
23,"[20, 21]","[11, 4, 1]",9.3,31.112,27.133333333333333,2
24,[120],"[11, 8]",2.0,13.723,15.716666666666667,1
25,"[21, 120]","[1, 0, 12]",12.9,20.853,24.016666666666666,2
26,[10],"[8, 6]",2.0,7.209,9.2,1
27,"[121, 120]","[2, 0, 12]",23.4,26.079,29.25,2
28,"[20, 10]","[13, 4, 6]",20.6,31.202,33.13333333333333,2
29,[20],"[13, 0]",2.0,11.154,13.133333333333333,1
30,"[120, 21]","[14, 0, 2]",4.0,19.358,23.35,2
31,[20],"[13, 12]",2.0,6.72,8.716666666666667,1
32,"[10, 21]","[5, 4, 1]",25.9,24.0,28.0,2
33,[20],"[4, 9]",2.0,11.821,13.816666666666666,1
34,[20],"[12, 14]",2.0,6.72,8.716666666666667,1
35,-,-,-,-,25.133333333333333,1
36,"[120, 121]","[14, 0, 4]",6.0,34.128,23.516666666666666,1
37,[20],"[14, 10]",2.0,16.615,18.6,1
38,[120],"[10, 12]",2.0,10.32,12.316666666666666,1
39,"[21, 10]","[3, 4, 5]",13.4,12.923,16.9,2
40,"[21, 120]","[1, 0, 11]",14.9,25.824,27.133333333333333,2
41,"[121, 120]","[3, 0, 12]",15.9,31.115,29.0,2
42,-,-,-,-,24.466666666666665,1
43,"[20, 21]","[4, 0, 1]",6.0,35.812,22.283333333333335,1
44,[120],"[12, 0]",2.0,13.846,15.833333333333334,1
45,"[120, 121]","[13, 0, 2]",10.3,23.051,26.566666666666666,2
46,"[121, 120]","[3, 0, 14]",26.0,24.897,28.766666666666666,2
47,[21],"[4, 3]",2.0,9.231,11.216666666666667,1
48,"[121, 20]","[1, 0, 10]",7.5,28.384,30.216666666666665,2
49,[120],"[0, 11]",4.0,18.817,18.966666666666665,1
