number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:26:56,[],[]
2,4,08:52:55,08:56:22,"['47', '23', '3', '22']",[]
3,3,09:05:35,09:09:30,[],"['47', '22']"
4,1,09:20:34,09:22:35,[],['23']
5,0,09:28:46,10:01:48,['43'],['3']
6,1,10:07:59,10:10:00,"['40', '25']",['43']
7,0,10:16:11,10:23:39,['30'],"['25', '40']"
8,2,10:35:04,10:37:04,[],['30']
9,3,10:42:36,11:25:00,['39'],[]
10,4,11:34:13,11:45:06,[],['39']
11,3,11:54:19,11:56:20,['19'],[]
12,4,12:05:33,12:07:34,['32'],['19']
13,1,12:27:52,12:29:52,['17'],['32']
14,4,12:50:10,12:52:10,[],['17']
15,3,13:01:23,13:03:24,['6'],[]
16,0,13:20:14,13:40:50,[],['6']
17,15,13:40:50,19:00:00,[],[]
