number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:31:00,[],[]
2,3,08:47:50,08:49:51,['46'],[]
3,2,08:55:23,09:00:00,['27'],[]
4,0,09:11:25,09:29:56,"['45', '36']","['46', '27']"
5,2,09:41:21,09:43:21,[],['45']
6,4,09:58:07,10:05:00,['13'],['36']
7,3,10:14:13,10:35:57,['11'],['13']
8,4,10:45:10,11:19:07,['14'],['11']
9,3,11:28:20,11:32:27,['41'],[]
10,2,11:37:59,11:39:59,['1'],[]
11,1,11:45:31,11:55:25,['20'],[]
12,0,12:01:36,12:03:36,[],"['1', '14', '20', '41']"
13,1,12:09:47,14:00:00,['48'],[]
14,0,14:06:11,14:11:41,[],['48']
15,15,14:11:40,19:00:00,[],[]
