user ID,used buses,used transfer points,waiting time,ride time
0,[24],"[15, 14]",2.0,3.462
1,-,-,-,-
2,[29],"[3, 10]",2.0,9.791
3,"[18, 19]","[6, 3, 7]",15.6,16.991
4,"[18, 29]","[4, 3, 10]",17.5,13.573
5,"[28, 19]","[5, 3, 10]",11.8,18.961
6,[19],"[11, 3]",7.8,11.077
7,"[24, 28]","[19, 4, 5]",21.5,16.786
8,[28],"[5, 0]",5.9,17.819
9,[19],"[7, 0]",2.0,3.462
10,[29],"[13, 0]",4.0,24.586
11,[29],"[10, 12]",2.0,6.923
12,"[19, 28]","[12, 3, 0]",20.8,26.028
13,[14],"[19, 15]",20.2,15.734
14,"[14, 28, 19]","[18, 4, 3, 7]",27.3,19.589
15,"[14, 18]","[18, 4, 1]",17.6,19.385
16,[24],"[4, 19]",2.0,9.237
17,"[18, 14]","[3, 4, 18]",5.1,12.462
18,[18],"[3, 2]",2.0,3.462
19,[19],"[11, 12]",2.0,5.709
20,[19],"[12, 13]",2.0,2.769
21,[28],"[1, 5]",12.3,16.094
22,"[29, 18, 14]","[12, 3, 4, 19]",29.3,29.484
23,"[19, 18, 14]","[13, 3, 4, 19]",15.4,32.253
24,"[14, 18, 29]","[15, 4, 3, 9]",26.4,17.46
25,"[18, 19]","[1, 3, 9]",4.0,14.538
26,"[24, 28]","[18, 4, 6]",21.9,15.401
27,[19],"[12, 8]",7.8,12.632
28,"[19, 18, 14]","[9, 3, 4, 16]",14.8,14.805
29,"[29, 18]","[8, 3, 2]",20.1,7.615
30,"[14, 28]","[20, 4, 2]",25.1,20.838
31,[19],"[13, 10]",4.0,9.692
32,[28],"[2, 4]",4.0,6.923
33,"[19, 18]","[10, 3, 5]",7.5,18.961
34,[18],"[6, 2]",11.2,12.838
35,"[24, 19]","[14, 0, 7]",8.7,9.0
36,"[24, 18]","[17, 4, 1]",6.0,15.28
37,[19],"[12, 8]",4.0,12.632
38,"[14, 18, 29]","[18, 4, 3, 8]",23.2,16.615
39,-,-,-,-
40,[24],"[18, 14]",7.8,17.161
41,"[19, 18]","[13, 3, 5]",11.5,28.653
42,[29],"[0, 3]",2.0,9.314
43,[24],"[19, 17]",2.0,4.992
44,"[29, 28]","[11, 3, 5]",11.8,20.247
45,"[14, 18]","[20, 4, 3]",4.0,17.377
46,"[19, 18, 14]","[9, 3, 4, 18]",22.5,20.077
47,"[29, 18, 14]","[8, 3, 4, 16]",24.8,11.344
48,[14],"[19, 4]",4.0,11.077
49,"[28, 29]","[5, 3, 10]",4.0,15.706
50,"[29, 28, 14]","[12, 3, 4, 18]",29.3,29.247
51,"[24, 18, 29]","[15, 4, 3, 12]",28.4,26.994
52,[24],"[15, 14]",2.0,3.462
53,"[24, 28, 19]","[17, 4, 3, 12]",22.6,25.03
54,"[14, 28]","[14, 4, 2]",19.6,14.817
55,"[28, 29]","[1, 3, 13]",25.7,23.644
56,[14],"[4, 19]",4.0,9.888
57,"[28, 24]","[5, 4, 15]",22.3,12.092
58,"[18, 14]","[1, 4, 18]",7.1,19.385
59,"[19, 28, 14]","[10, 3, 4, 18]",28.0,22.252
60,"[24, 18, 29]","[16, 4, 3, 9]",17.5,14.805
61,[29],"[9, 0]",2.0,15.48
62,[24],"[17, 15]",2.0,11.27
63,"[29, 18, 14]","[11, 3, 4, 20]",29.1,28.67
64,"[28, 24]","[0, 4, 16]",7.7,15.839
65,"[19, 18, 14]","[9, 3, 4, 17]",26.3,15.972
66,[24],"[15, 16]",2.0,2.769
67,-,-,-,-
68,"[18, 19]","[5, 3, 0]",15.6,19.76
69,"[18, 29]","[2, 3, 12]",23.9,20.175
70,"[18, 24]","[5, 4, 16]",17.8,9.437
71,"[28, 24]","[5, 4, 17]",4.0,10.604
72,"[14, 28, 19]","[16, 4, 0, 9]",8.5,31.319
73,"[24, 28, 19]","[17, 4, 3, 9]",25.6,15.972
74,"[28, 14]","[5, 4, 16]",4.0,9.437
75,"[29, 28, 14]","[13, 3, 4, 18]",22.5,31.904
76,"[29, 28]","[12, 3, 4]",18.2,20.135
77,[28],"[4, 5]",2.0,5.709
78,"[28, 24]","[0, 4, 19]",13.0,25.852
79,"[18, 19]","[2, 3, 7]",21.6,10.589
