number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:08:16,[],[]
2,13,08:32:34,08:50:00,"['2', '31']",[]
3,11,08:55:42,09:05:00,['21'],['31']
4,9,09:08:27,09:16:57,[],['2']
5,3,09:24:33,10:02:41,['29'],['21']
6,8,10:06:50,10:08:50,[],['29']
7,3,10:12:59,10:15:00,"['3', '17']",[]
8,0,10:24:18,10:26:45,[],"['3', '17']"
9,9,10:42:13,10:45:00,['37'],[]
10,13,10:54:06,10:56:06,[],['37']
11,8,11:08:38,11:10:38,['38'],[]
12,3,11:14:47,11:16:47,[],['38']
13,9,11:24:23,11:26:24,['28'],[]
14,7,11:40:40,11:42:41,[],['28']
15,8,11:53:37,11:55:37,['5'],[]
16,10,12:01:19,12:03:20,[],['5']
17,13,12:10:47,12:12:52,['0'],[]
18,9,12:21:58,12:23:59,[],['0']
19,3,12:31:35,12:33:36,['1'],[]
20,8,12:37:45,12:39:45,[],['1']
21,0,12:52:13,13:59:38,"['10', '15']",[]
22,7,14:03:05,14:05:06,[],"['10', '15']"
23,0,14:08:33,14:10:33,['9'],[]
24,3,14:19:51,14:21:52,['12'],['9']
25,8,14:26:01,14:28:01,[],['12']
26,13,14:40:33,14:42:34,"['22', '6']",[]
27,3,14:59:14,15:01:18,[],['22']
28,7,15:08:25,15:10:29,[],['6']
29,0,15:13:56,15:48:13,['25'],[]
30,8,16:00:41,16:02:42,[],['25']
31,13,16:15:14,17:14:42,['35'],[]
32,0,17:39:00,17:41:00,[],['35']
33,28,17:41:00,19:00:00,[],[]
