user ID,used buses,used transfer points,waiting time,ride time
0,"[28, 19]","[0, 3, 11]",11.9,20.391
1,[29],"[8, 9]",2.0,3.462
2,[19],"[3, 7]",2.0,7.128
3,[19],"[12, 10]",2.0,6.923
4,"[18, 29]","[2, 0, 12]",9.4,30.636
5,"[19, 18]","[8, 3, 5]",6.0,13.324
6,"[24, 19]","[19, 0, 9]",15.0,32.83
7,"[18, 14]","[1, 0, 14]",16.4,11.769
8,"[18, 19]","[1, 3, 7]",10.1,14.051
9,"[19, 18, 14]","[8, 3, 4, 15]",22.9,13.998
10,[29],"[7, 11]",21.4,17.869
11,"[29, 18]","[12, 0, 1]",4.0,29.739
12,[29],"[9, 10]",2.0,2.496
13,"[19, 28]","[7, 3, 4]",4.0,10.589
14,[14],"[18, 4]",2.0,9.0
15,[29],"[8, 0]",2.0,12.481
16,[29],"[13, 0]",20.4,25.113
17,"[29, 18, 14]","[11, 0, 4, 16]",8.0,35.242
18,[18],"[6, 5]",2.0,0.692
19,[24],"[17, 20]",2.0,9.237
