number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,07:57:05,[],[]
2,3,08:07:59,08:10:00,['1'],[]
3,1,08:16:25,08:18:25,[],['1']
4,3,08:24:50,08:26:51,['36'],[]
5,5,08:31:59,08:36:13,['24'],[]
6,6,08:38:47,08:40:47,['44'],"['36', '24']"
7,4,08:44:38,08:46:38,[],['44']
8,6,08:50:29,08:52:32,['15'],[]
9,17,08:55:24,09:21:47,"['23', '5']",['15']
10,19,09:25:50,09:27:51,[],['23']
11,20,09:30:43,09:32:44,[],['5']
12,6,09:38:28,09:40:29,['31'],[]
13,2,09:52:40,09:54:41,[],['31']
14,6,10:06:52,10:57:47,['22'],[]
15,5,11:00:21,11:02:22,[],['22']
16,0,11:17:21,11:19:21,"['30', '0']",[]
17,5,11:34:20,11:36:21,[],['0']
18,19,11:40:59,12:20:00,['29'],['30']
19,6,12:22:52,12:24:52,[],['29']
20,5,12:27:26,12:40:00,['4'],[]
21,6,12:42:34,12:47:16,['27'],[]
22,17,12:50:08,12:52:08,[],"['4', '27']"
23,5,12:57:26,13:01:14,['39'],[]
24,20,13:08:30,13:25:07,[],['39']
25,19,13:27:59,13:30:00,['37'],[]
26,20,13:32:52,13:36:30,[],['37']
27,3,13:47:59,13:50:00,['32'],[]
28,2,13:55:27,13:57:27,[],['32']
29,32,14:02:54,19:00:00,[],[]
