number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,07:50:30,[],[]
2,23,07:57:59,08:00:00,['44'],[]
3,26,08:07:42,08:09:42,['33'],[]
4,28,08:14:20,08:30:00,['35'],"['33', '44']"
5,22,08:43:06,08:45:06,[],['35']
6,28,08:58:12,09:00:25,"['36', '24']",[]
7,24,09:09:46,09:12:37,[],['36']
8,23,09:15:11,09:17:11,[],['24']
9,26,09:24:53,10:15:00,['14'],[]
10,28,10:19:38,10:36:14,['13'],['14']
11,25,10:43:09,10:57:50,['30'],['13']
12,23,11:02:58,11:04:59,['0'],[]
13,0,11:12:28,11:19:21,[],"['30', '0']"
14,23,11:26:50,11:45:00,['20'],[]
15,21,11:48:51,11:52:28,['43'],[]
16,0,11:57:06,12:14:14,"['10', '42']","['20', '43']"
17,21,12:18:52,12:20:52,[],['42']
18,25,12:29:52,12:31:52,[],['10']
19,22,12:38:17,12:45:00,['16'],[]
20,23,12:46:17,12:48:17,[],['16']
21,21,12:52:08,12:54:08,['3'],[]
22,0,12:58:46,13:00:46,[],['3']
23,25,13:12:57,13:14:58,['48'],[]
24,0,13:27:09,13:29:10,[],['48']
25,26,13:43:49,13:45:49,['2'],[]
26,27,13:47:06,13:50:00,['6'],[]
27,28,13:53:38,13:57:28,"['18', '17']","['2', '6']"
28,24,14:06:49,14:08:50,[],['17']
29,21,14:15:15,14:17:15,[],['18']
30,32,14:21:53,19:00:00,[],[]
