number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:26:46,"['37', '19']",[]
2,1,08:32:58,08:39:43,[],"['37', '19']"
3,0,08:45:55,09:05:26,['10'],[]
4,4,09:31:26,09:33:26,['22'],['10']
5,0,09:59:26,10:15:09,"['32', '61', '5']",['22']
6,4,10:41:09,10:43:08,[],"['32', '61', '5']"
7,1,11:03:26,11:22:00,['38'],[]
8,0,11:28:12,11:50:28,['73'],['38']
9,1,11:56:40,12:09:29,"['25', '35']",['73']
10,0,12:15:41,12:39:41,"['0', '7']","['25', '35']"
11,2,12:51:06,12:53:06,[],['0']
12,4,13:07:52,13:22:05,['21'],['7']
13,3,13:31:19,13:33:19,[],['21']
14,0,13:50:10,19:00:00,[],[]
